383
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.95082551,0.75497109,0,0,0,1,3.1950362,1.556443,0.42558643,30.674393,29.165995,23.158279,136.31779,67.747185,82.41951,1.3388762,1.4432628,0.99129266,0,21,0.72283787,1,0,0,81330.945,81330.945
2,0.74761683,0.52664375,0,0,0,1,3.4678261,1.5969236,4.6948624,26.268188,19.63854,13.833978,171.71138,203.3821,83.378052,1.814278,1.7262217,5.3623075,0,15,0.7549414,1,0,0,28259.057,28259.057
3,0.8465184,0.66141576,-0.17145972,-0.6834625,-0.23118734,0.67084503,3.9148679,0.43566707,1.2177608,35.773392,30.282835,23.661085,26.500002,202.74605,101.19267,1.6568745,1.563835,5.2900605,0,20,0.74826658,1,1,1,101319.06,101319.06
4,0.52769786,0.45168215,0,0,0,1,2.5078712,1.7229608,5.0308976,19.07757,10.067193,8.6169977,82.444435,66.740746,159,1.0423288,1.8107375,1.3103306,0,4,0.573722,1,0,0,6203.2075,6203.2075
5,0.091026641,0.066917971,-0.13232593,0.75753754,0.34024432,0.54116589,3.1208913,1.547155,4.6986475,143.44435,13.057258,9.5990047,64.17157,115.09315,177.96567,4.3240499,1.7545757,0.83658874,0,9,0.002917513,1,1,1,23434.34,23434.34
6,0.77510411,0.66343409,-0.65065902,-0.11423159,-0.68978614,0.29629242,2.7411711,1.557999,4.8226981,29.878428,23.158894,19.822369,136.47501,40.30209,45.933315,1.8488709,1.1969788,1.9265231,0,17,0.81418061,1,0,0,55139.625,55139.625
7,0.95383626,0.73300105,0.69507545,0.45923308,-0.38460019,0.39756477,2.7965829,1.9010011,5.8076138,31.200518,29.760185,22.870012,148.188,98.014656,63.599968,1.7481561,1.4994773,1.8875355,0,21,0.85242671,1,0,0,86155.664,86155.664
8,0.84857225,0.75901449,0,0,0,1,3.241643,1.4507487,0.13819724,33.028957,28.027458,25.069458,150.03384,79.898506,149.36981,4.510664,1.8499867,4.2852392,0,19,0.74570429,1,0,0,91669.625,91669.625
9,0.85748672,0.5895294,-0.54542649,0.062659316,0.67992401,0.48609373,3.1242149,1.6952862,6.131958,28.422134,24.371603,16.755684,79.631844,202.37564,204.61682,5.2186809,1.1623679,5.4474406,0,14,0.77318871,1,0,0,46179.434,46179.434
10,0.092314638,0.088606469,0.262068,-0.84332085,0.010405119,0.46906504,2.694931,1.5738549,4.6895552,149.83286,13.831766,13.276161,172.25,208.01071,181.79576,1.8499135,2.1648676,4.3889136,0,14,0.0070080739,1,1,1,42733.207,42733.207
11,0.8265298,0.67849761,-0.76098216,0.34528723,0.53460652,0.12601086,2.2233291,1.2296499,0.15307558,28.50432,23.559669,19.340115,16.371111,135.32666,154.99551,4.5179124,1.9786439,5.3698301,0,13,0.77452928,1,1,1,51693.398,51693.398
12,0.75836784,0.50747657,-0.15642014,-0.759399,-0.17100947,0.60794872,3.3732688,2.0562141,4.5430498,23.960056,18.170536,12.159167,113.06666,9.1277781,171.66113,1.6418623,1.7745105,5.1897306,0,7,0.70507503,1,1,1,20677.359,20677.359
13,0.79858559,0.71189529,-0.65065902,-0.11423159,-0.68978614,0.29629242,2.9710155,1.8304701,5.5635591,26.944708,21.517656,19.18181,205.91801,96.297791,170.15025,4.529335,1.5157154,2.2152095,0,13,0.59880477,1,0,0,42043.965,42043.965
14,0.86720985,0.69860446,0.09335725,0.68654376,-0.23326853,0.6822961,0.55150485,1.0943983,0.70603096,24.627514,21.357222,17.204891,67.375816,137.3497,240.05884,4.9066658,1.5309014,2.0353782,0,13,0.68578923,1,1,1,35151.512,35151.512
15,0.79896516,0.7427783,-0.48652667,0.3907252,0.64995879,0.43379632,3.089586,1.6747718,4.3967443,35.288925,28.194624,26.211849,205.37498,29.245501,144.25797,4.992363,1.592379,0.87698394,0,19,0.7099418,1,0,0,102008.3,102008.3
16,0.72116673,0.58299559,-0.65065902,-0.11423159,-0.68978614,0.29629242,1.5582342,0.98327667,4.0848875,40.290825,29.056404,23.489374,81.608597,58.299999,139.9086,1.3617023,1.8526782,5.7162938,0,21,0.6862579,1,0,0,106833.02,106833.02
17,0.86581981,0.71234125,-0.60253567,-0.25157383,-0.74656606,0.1276736,0.21045813,0.34380153,0.81881851,22.875347,19.805929,16.295053,65.325584,99.837196,9.8604641,1.7969427,1.4229354,1.0058979,0,9,0.80849016,1,1,1,29637.549,29637.549
18,0.76899529,0.70686692,-0.007347194,-0.67712694,0.081098117,0.73134685,1.4575132,2.1934612,0.14164481,25.935066,19.943943,18.33264,189.75305,122.6852,10.141974,1.4495087,1.4878109,4.6128016,0,14,0.72240043,1,1,1,37219.246,37219.246
19,0.63490832,0.58678025,0.64638507,-0.16020855,0.74314332,0.065250613,1.9369045,1.3036648,5.2343025,35.543148,22.566639,20.856016,222.99467,40.03191,28.567377,1.4154181,1.457515,1.9013323,0,13,0.67576349,1,1,1,64789.059,64789.059
