403
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.08650095,0.070928656,0.2806792,0.70808721,-0.44786817,0.46823695,3.1290357,0.90728712,0.021369351,148.39516,12.836322,10.525469,181.48485,46.374996,236.29164,5.0981655,1.7318279,2.711355,0,12,0.0061401757,1,1,1,30326.793,30326.793
2,0.064571157,0.05255473,-0.41655648,0.55547947,0.48655295,0.53027302,3.1466143,1.000832,6.2743602,163.21628,10.539063,8.5777874,131.64516,237.36021,236.50542,4.6134009,1.534942,0.18492825,0,9,0.004937774,1,1,1,21366.604,21366.604
3,0.52410758,0.072664797,0.46944931,-0.10086449,0.78627396,0.38886639,4.1700773,0.034686897,0.34069905,103.44835,54.218063,7.5170531,29.27619,153.4476,168.33804,1.81845,1.0016805,2.241729,0,10,4.7554378e-05,1,1,1,24123.586,24123.586
4,0.90580213,0.69543868,0.025867339,0.61590999,-0.18628322,0.76503879,0.79378915,0.29987383,6.1808825,25.602863,23.191128,17.80522,49.025002,69.047218,195.65843,4.9092622,1.3284597,1.8516175,0,12,0.71022129,1,0,0,41354.719,41354.719
5,0.92326957,0.68698907,-0.81213182,0.23303501,0.52092588,0.12154356,2.8583696,1.9302319,4.7781734,18.572327,17.147264,12.758986,219.68115,147.47826,202.78261,4.4804945,1.9187496,1.2911408,0,8,0.7009365,1,0,0,15852.642,15852.642
6,0.10489855,0.079166479,0.70893854,-0.25254008,0.65849787,0.0032021091,1.5836202,0.79412901,3.147892,156.34775,16.400652,12.377501,239.08113,172.01756,52.18639,1.2334514,1.70393,1.9178668,0,14,0.0094965501,1,1,1,52382.645,52382.645
7,0.87087762,0.72379887,0,0,0,1,2.6817119,0.39699796,1.799311,20.529663,17.878826,14.859348,118.66112,112.77221,218.77219,1.7959875,1.6716188,2.254142,0,10,0.60733688,1,0,0,20677.359,20677.359
8,0.84524566,0.79336214,0,0,0,1,6.0244751,0.52600646,5.8178473,21.8146,18.438696,17.306877,146.99573,131.82053,205.65816,1.6244978,1.2194008,0.081874572,0,14,0.66568446,1,0,0,26880.566,26880.566
9,0.75695652,0.6563068,0.44600233,0.52914053,-0.35005778,0.63130957,1.8160806,2.3537974,6.2647738,38.171032,28.893812,25.051907,203.61969,123.15705,156.2821,1.5070658,1.4557066,4.6851573,0,21,0.69207263,1,0,0,107522.27,107522.27
10,0.86555368,0.66265696,0.57649577,0.36830083,-0.71289879,0.15421602,3.5410578,1.7788095,4.2733974,26.686615,23.098696,17.684071,15.843916,82.304222,221.25407,5.0678539,1.5067382,3.9308441,0,9,0.77770132,1,1,1,43422.453,43422.453
11,0.98642635,0.81417745,-0.24775635,0.79744893,-0.0047996952,0.55015355,0.65580785,0.33314505,0.95523858,34.984581,34.509712,28.483658,205.27609,81.477623,28.653372,5.0223446,1.9764464,1.2782887,0,20,0.82288176,1,1,1,138538.31,138538.31
12,0.76650846,0.69931316,-0.68756163,-0.30782318,0.65680879,0.033259191,1.7229158,1.773711,5.4270301,23.306946,17.864971,16.298853,238.5,111.07916,154.80421,4.6128378,1.530091,4.2671313,0,10,0.85803014,1,0,0,27569.813,27569.813
13,0.82474601,0.72349709,0.025867339,0.61590999,-0.18628322,0.76503879,1.5241042,1.4178208,0.6480853,31.345404,25.851995,22.678308,148.1028,116.31931,169.40195,4.803606,1.6292098,5.1036367,0,19,0.80714595,1,0,0,73749.25,73749.25
14,0.88684458,0.8121044,0.47062239,0.43162766,-0.55019462,0.53805023,3.1248093,1.741439,5.9531674,26.490156,23.492651,21.512772,89.146927,102.39692,163.41673,4.4258862,1.9189794,3.8374264,0,15,0.71109825,1,0,0,52382.645,52382.645
15,0.060590718,0.056653753,-0.69194019,-0.12840524,0.70922363,0.041624743,1.6763313,1.5623742,4.708055,157.55817,9.5465622,8.9262619,60.524693,186.80867,150.82101,4.9544978,1.5613345,4.5875268,0,9,0.0039669564,1,1,1,18609.623,18609.623
16,0.79710305,0.76635444,0,0,0,1,1.9020863,1.8767723,4.6860347,23.278505,18.555367,17.839586,62.244179,181.39145,167.42244,4.5933619,1.5311011,5.1672888,0,12,0.65271163,1,0,0,29637.549,29637.549
17,0.95355344,0.84073436,0,0,0,1,0.63579756,0.13016775,0.52178043,21.81181,20.798725,18.337938,115.75348,223.04167,186.05214,1.5423921,1.6421518,6.1334214,0,12,0.77132547,1,0,0,33083.773,33083.773
18,0.081625372,0.025421383,0.095198557,-0.74503785,0.21043377,0.62575829,1.5636588,1.5719591,0.022857837,150.44258,12.279932,3.8244584,44.846149,99.884613,12.230768,1.3734788,1.6994392,4.2608953,0,9,0.0025436634,1,1,1,8960.1885,8960.1885
19,0.6969136,0.58057916,0.025867339,0.61590999,-0.18628322,0.76503879,2.7936263,1.5523103,5.6681738,25.26421,17.606972,14.667874,118.84849,94.222221,85.924271,4.9646201,1.0610764,4.2296982,0,15,0.39921612,1,0,0,22745.096,22745.096
20,0.81257349,0.77769166,0,0,0,1,1.315474,2.0539629,4.5456204,27.341661,22.21711,21.263382,115.43835,200.14154,45.98172,2.0577474,1.2204471,5.2953095,0,15,0.69553113,1,0,0,50314.906,50314.906
