1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4841,6754,10044,,1489,614,9204,5183,,,7023,,9927,9725,10077,12212,5125,3370,7801,4437,,7105,304,,5423,10208,,13470,7780,8319,936,,11463,,3685,7836,,2517,949, ,11841,502,11998,643,921,9521,674,2406,,12665,7430,,2469,,9463,4749,,660,,152,,11915,,,,,13431,11215,,6403,,795,11092,,399,3754,,1965,8531,6298,7396,6335,2828,8364,10265,787,6789,7548,13508,,4134,,2676, ,7411,,9150,,10992
4842,6755,10045,,1490,615,9205,5208,,,7024,,9928,9726,10078,12213,5126,3371,7822,4438,,7106,305,,5424,10209,,13490,7803,8339,937,, ,,3686,7837,,2518,950,,11842,503,11999,644,922,9522,675,2407,,12666,7431,,2470,,9464,4750,,661,,153,,11916,,,,,13432,11216,,6404,,796,11114,,400,3755,,1987,8532,6319,7397,6336,2829,8389,10266,788,6790,7572,13509,,4135,,2697,,7412,,9172,,10993
4843,6756,10046,,1511,1109,9228, ,,,7045,,9929,9727,10079,12214,5127,3372,7823,4439,,7107,306,,5447,10226,,13491,7804,8340,938,,,,3687,7838,,2536,951,,11843,504,12000,664,942,9523,696,2408,,12667,7432,,2494,,9465,4751,,662,,154,,11939,,,,,13433, ,,6426,,797,11115,,415,3756,,1988,8533,6320,7398,6356,2848,8390,10267,789,6791,8045,13510,,4136,,2698,,7434,,9173,,10994
4844,6757,10047,,1512,1110,9229,,,,7046,,9930,9728,10080,12711,5150,3392,7824,4461,,7108,307,,5448,10227,,13492,7805,8341,939,,,,3709,7839,,2537,952,,11844,505,12023,665,943,9524,697,2428,,12687,7433,,2993,,9466,4752,,684,,155,,11940,,,,,13434,,,6427,,798,11116,,416,3757,,1989,8534,6321,7399,6357,2849,8391,10268,790,6792,8046,13511,,4157,,2699,,7435,,9174,,10995
4845,6779,10067,,1513,1111, ,,,,7047,,9931,9729,10100,12735,5576,3393,7825,4462,,7109,308,,5449,10228,,13493,7829,8342,960,,,,3710,7858,,2538,974,,11845,506,12024,666,944,9525,698,2429,,12688,7454,,2994,,9467,4753,,685,,156,,11941,,,,,13454,,,6428,,818,11117,,417,3758,,2012,8535,6322,7400,6358,2850, ,10269,815,6793,8047,13512,,4158,,2700,,7436,,9175,,10996
4865,6780,10068,,1514,1134,,,,,7048,,9932,9730,10101,12736,5577,3394,7848,4463,,7131,309,,5450,10229,,13494,7830,8343,961,,,,3711,7859,,2539,975,,11846,507,12025,667,1466,9545,699,2430,,12689,7455,,2995,,9489,4754,,686,,157,,12515,,,,,13455,,,6429,,819,11139,,418,3759,,2013,8556,6323,7401,6359,2851,,10290,816,6794,8070,13513,,4159,,2701,,7437,,9197,,10997
4866,6781,10069,,1537,1135,,,,,7049,,9952,9731,10102,12737,5601,3395,7849,4464,,7132,310,,5472,10230,,13495,8377,8365,962,,,,3735,7860,,2540,976,,11847,522,12050,668,1467,9546,700,2431,,12690,7456,,2996,,9490,4755,,710,,158,, ,,,,,13456,,,6451,,820,11140,,419,3760,,2014,8557,6345,7402,6360,2852,,10291,817,6813,8071,13514,,4160,,2722,,7459,,9198,,11017
4867,6782,10070,,1538,1136,,,,,7070,,9953,9732,10125,12738,5602,3396,7850,4465,,7133,328,,5473,10231,,13515,8378,8366,963,,,,4260,7861,,2541,977,,11848,523,12573,669,1468,9547,721,2432,,12691,7457,,2997,,9491,4756,,711,,159,,,,,,,13457,,,6452,,821,11141,,420,3778,,2563,8558,6871,7403,6361,2853,,10292,1389,6814,8072,13531,,4161,,2723,,7460,,9199,,11018
4868,6803,10071,,1539,1137,,,,,7071,,9954,9749,10126,12760,5626,3397,8326,4486,,7134,329,,5474,10232,,13516,8403,8367,964,,,,4283,7862,,2542,1000,,11868,524,12574,670,1469,9548,722,2433,,12692,7458,,2998,,9492,4773,,1232,,160,,,,,,,13458,,,6453,,822,11142,,421,3779,,2564,8559,6895,7423,6380,2874,,10293,1414,6815,8073,13532,,4162,,2724,,7461,,9200,,11019
5342,6804,10072,,2036,1159,,,,,7072,,9955,9750,10150,12761,5627,3421,8350,4487,,7156,330,,5475,10233,,13517,8404,8368,985,,,,4284,7863,,2543,1476,,11869,525,12597,689,1470,9549,723,2453,,12712,7480,,3017,,9493,4774,,1233,,175,,,,,,,13481,,,6476,,823,11164,,422,3780,,2565,8560,6896,7424,6381,2875,,10294,13238,6816,8095,13533,,4181,,2725,,7462,,9747,,11020
5343,6805,10093,,2037,1160,,,,,7073,,9956,9751,10576,12762,5628,3422,8351,4488,,7157,331,,5498,10234,,13518,8428,8918,986,,,,4285,7864,,2566,1477,,11870,526,12598,690,1471,9550,724,2454,,12713,7481,,3018,,9514,4775,,1234,,176,,,,,,,13482,,,6477,,824,11165,,423,3781,,2587,8561,6919,7425,6382,2876,,10316,13239,6817,8096,13534,,4182,,2747,,7483,,9748,,11021
5344,6806,10094,,2038,1161,,,,,7074,,9957,9752,10577,12763,5649,3423,8352,4489,,7158,332,,5499,10235,,13519,8429,8939,987,,,,4286,7883,,2567,1478,,11871,527,12599,691,1491,9570,725,2455,,12714,7482,,3019,,9515,4776,,1259,,177,,,,,,,13506,,,6501,,845,11166,,424,3782,,2588,8562,6920,7426,6383,2877,,10317,13839,6818,8097,13535,,4183,,2748,,7484,,9772,,11022
5345,6807,10095,,2039,1162,,,,,7097,,9978,9753,10600,12764,5650,3917,8372,4490,,7181,353,,6073,10252,,13540,8454,8940,988,,,,4287,7884,,3065,1500,,11872,528,12600,692,1492,9571,747,2456,,12715,7505,,3020,,9516,4777,,1260,,178,,,,,,,13980,,,7051,,846,11167,,440,3783,,2589,8581,6921,7427,6384,2878,,10813,13863,6819,8098,13536,,4184,,2749,,7485,,9773,,11042
5346, ,10096,,2060,1163,,,,,7595,,9979,9754,10601,12785,5651,3918,8373,4511,,7182,354,,6098,10253,,13541, ,8941,989,,,,4308,7885,,3066,1501,,11873,529,12622,693,1493,9572,748,2457,,12716,7506,,3021,,9517,4778,,1261,,179,,,,,,,13981,,,7052,,847,11190,,441,3784,,2590,8582,6922,7450,6385,2899,,10814,13864,6838,8120,13537,,4185,,2750,,7486,,9797,,11043
5347,,10097,,2061,1184,,,,,7596,,9980,9755,10602,12786,5652,3919,8374,4512,,7183,355,,6698,10254,,13542,,8942,1010,,,,4309,7886,,3067,1502,,11892,530,12623,694,1494,9573,749,2458,,12717,7507,,3022,,9518,4779,,1262,,180,,,,,,,13982,,,7053,,848,11191,,442,3785,,2613,8583,6945,7475,6386,2900,,10815,13865,6839,8121,13538,,4186,,2773,,7487,,9798,,11044
5365,,10118,,2062,1185,,,,,7597,,9981,9756,10603,12787,5653,3942,8375,4513,,7206,356,, ,10255,,13543,,8943,1011,,,,4310,7887,,3090,1503,,11893,531,12624,695,1495,9574,1196,2459,,12739,7508,,3023,,9519,4780,,1285,,181,,,,,,,13983,,,7076,,871,11689,,443,3805,,2614,8584,6946,7947,6387,2901,,10816,13866,6840,8122,13539,,4187,,2774,,8060,,9799,,11045
5366,,10119,,2063,1186,,,,,7598,,9982,9757,10625,12788,5674,3943,8376,4514,,7207,378,,,10256,,13544,,8944,1012,,,,4311,7888,,3091,1523,,11894,532,12625,715,1496,9575,1197,2477,,12740,7509,,3040,,9539,4781,,1286,,201,,,,,,,13984,,,7077,,872,11690,,444,3806,, ,8585,6947,7951,6405,2902,,10817,13867,6841,8123,14084,,4188,,2798,,8061,,9822,,11046
5367,,10120,,2064,1187,,,,,7620,,10005,9774,10626,12789,5675,3944,8397,4515,,7208,379,,,10257,,13565,,8964,1013,,,,4334,7912,,3092,1524,,11895,547,12650,716,1497,9596,1220,2478,,12741,7510,,3041,,9540,4800,,1310,,202,,,,,,,14004,,,7078,,873,11691,,445,3807,,,8586,6970,7971,6406,2903,,10818,13888,6842,8145,14085,,4206,,3272,,8062,,9823,,11047
5368,,10121,,2065,1188,,,,,7621,,10006,9775,10627,12810,5676,3945,8398,5063,,7678,380,,,10258,,13566,,8965,1014,,,,4335,7913,,3093,1525,,11896,548,13198,717,1515,9597,1221,2479,,12742,7511,,3042,,9541,4801,,1859,,629,,,,,,,14005,,,7101,,897,11714,,446,3808,,,8587,7545,7972,6407,2904,,10839,13889,6843,8146,14086,,4207,,3273,,8085,,9824,,11067
5369,,10122,,2066,1189,,,,,7622,,10007,9776,10628,12811,5677,3946,8399,5086,,7679,381,,,10278,,13567,,8966,1034,,,,4909,8385,,3112,1526,,11897,549,13223,718,1516,9598,1222,2480,,12765,7531,,3043,,9542,4802,,1885,,630,,,,,,,14006,,,7102,,1421,11715,,447,3809,,,8588,7570,7973,6408,2924,,10840,13890,6864,8147,14108,,4208,,3274,,8086,,9825,,11068
5370,,10619,,2085,1208,,,,,7623,,10008,9777,10629,12812,5678,3967,8400,5087,,7680,830,,,10279,,13568,,8967,1035,,,,4910,8386,,3113,1527,,11898,550,13224,719,1517,9599,1223,2481,,12766,7532,,3044,,9543,4803,,1886,,651,,,,,,,14007,,,7676,,1445,11716,,448,3810,,,8608,7571,7974,6409,2925,,10841,13891,6865,8148,14109,,4209,,3275,,8087,,10448,,11069
5371,,10620,,2086,1209,,,,,7644,,10031,9778,10630,12813,5679,3968,8401,5088,,7681,831,,,10280,,13590,,8968,1036,,,,4911,8387,,3114,1528,,11919,551,13225,720,1518,10148,1243,2482,,13263,7533,,3045,,9544,4804,,10632,,652,,,,,,,14008,,,7677,,1446,11717,,465,3832,,,8609, ,7975,6410,2926,,10842,13892,6866,8149,14110,,4210,,3297,,8110,, ,,11070
5372,,10642,,2087,1210,,,,,7645,,10480,9779,10649,12814,5699,3969,8402,5089,,7703,832,,,10281,,13591,,8989,1037,,,,4933,8388,,3115,1548,,11920,552,13250,740,1519,10149,1244,2483,,13264,7534,,3046,,9564,4805,,10633,,653,,,,,,,14009,,,7701,,10144,11739,,466,3833,,,8610,,7976,6411,2927,,10843,14390,6867,8170,14111,,4211,,3298,,8111,,,,11071
5389,,10643,,2088,1211,,,,,7646,,10504,9780,10650,12815,5700,3970,8421,5090,,7704,833,,,10282,,14115,,8990,1038,,,,4934,8409,,3116,1549,,11921,553, ,741,1520,10172,1245,2484,,13265,7535,,3047,,9565,4806,,10634,,654,,,,,,,14028,,,7702,,10145,11740,,467,3834,,,8611,,7977,6432,2928,,10864,14414,6868,8171,14112,,4212,,3299,,8112,,,,11072
5390,,10644,,2089,1212,,,,,7647,,10505,9781,10651,12836,5701,3971,8422,5111,,7705,834,,,10283,,14116,,8991,1039,,,,4935,8410,,3117,1550,,11922,554,,742,1521,10173,1246,3006,,13266,7536,,3048,,9566,4826,,10635,,655,,,,,,,14029,,,8301,,10146,11741,,468,3835,,,8612,,7996,6433,2929,,10865,14415,6869,8172,14113,,4213,,3300,, ,,,,11093
5391,,10645,,2090,1213,,,,,7648,,10506,9800,10652,12837,5702,3992,8423,5112,,7706,835,,,10305,,14117,,8992,1058,,,,4936,8411,,3118,1551,,11944,555,,743,1522,10174,1247,3007,,13267,7980,,3068,,9567,4827,,10636,,656,,,,,,,14030,,,8302,,10147,11742,,469,4307,,,8613,,7997,6434,2949,,10866,14416,6890,8173,14114,,4214,,3301,,,,,,11094
5392,,10646,,2091,1214,,,,,7649,,10528,9801,10653,12838,5703,3993,8424,5113,,7707,853,,,10306,,14118,,8993,1059,,,,4959,8412,,3119,1552,,11945,556,,744,1540,10175,1248,3008,,13288,7981,,3069,,9568,4828,,10637,,657,,,,,,,14031,,, ,,10169,11764,,470,4328,,,8634,,7998,6435,2950,,10867,14417,6891,8174,14132,,4215,,3322,,,,,,11095
5393,,10647,,2110,1235,,,,,7669,,10529,9802,10654,12839,5704,3994,8425,5114,,7708,854,,,10307,,14119,, ,1060,,,,4960,8413,,3136,1553,,11946,557,,745,1541,10197,1249,3029,,13289,7982,,3070,,9569,4829,,10656,,676,,,,,,,14032,,,,,10170,11765,,471,4329,,,8635,,7999,6459,3451,,10868,14439,6892,8195,14133,,4231,,3323,,,,,,11096
5394,,10648,,2111,1236,,,,,7670,,10530,9803,10655,13336,5724,3995,8426,5115,,7729,855,,,10332,,14120,,,1061,,,, ,8414,,3137,1574,,12417,572,,746,1542,10198,1270,3030,,13290,8004,,3071,,10088,4830,,10657,,677,,,,,,,14033,,,,,10171,11766,,472,4330,,,8636,,8000,6460,3452,,10889,14440,6893,8196,14134,,4232,,3324,,,,,,11097
5395,,10667,,2112,1237,,,,,7671,,10531,9804,10674,13360,5725,3996,8427,5137,,7730,856,,,10729,,14140,,,1062,,,,,8415,,3138,1575,,12418,573,,766,1543,10199,1271,3031,,13291,8005,,3072,,10089,4851,,10658,,678,,,,,,,14034,,,,,10194,11767,,491,4331,,,8637,,8001,6931,3453,,10890,14441,6894,8197,14135,,4233,,3325,,,,,,11098
5396,,10668,,2113,1238,,,,,7672,,10532,9805,10675,13361,5726,3997,8447,5138,,7731,857,,,10730,,14141,,,1063,,,,,8434,,3139,1576,,12419,574,,767,1544, ,1272,3032,,13292,8006,,3073,,10090,4852,,10659,,679,,,,,,,14053,,,,,10195,11790,,492,4332,,,8638,,8002,6932,3454,,10891,14442,7388,8198,14136,,4234,,3326,,,,,,11118
5397,,10669,,2114,1759,,,,,7673,,10552,9806,10676,13362,5727,4017,8448,5139,,7732,858,,,10731,,14142,,,1064,,,,,8435,,3140,1577,,12420,575,,768,1545,,1273,3033,,13312,8007,,3094,,10091,4853,,10660,,680,,,,,,,14054,,,,,10196,11791,,493,4333,,,8662,,8021,6933,3473,,10892,14443,7389,8670,14137,,4235,,3347,,,,,,11119
5414,,10670,,2115,1760,,,,,7674,,10553,9827,10677,13385,5728,4018,8449,5140,,7733,859,,,10752,,14143,,,1084,,,,,8436,,3141,1578,,12421,576,,769,1546,,1274,3053,,13313,8008,,3095,,10092,4854,,10661,,681,,,,,,,14055,,,,,10220,12315,,494,4351,,,9157,,8022,6934,3474,,10893,14463,7390,8671,14138,,4236,,3348,,,,,,11120
5415,,10671,,2135,1761,,,,,7695,,10554,9828,10678,13386,5729,4019,8450,5737,,7734,860,,,10753,,14144,,,1085,,,,,8437,,3142,1599,,12422,577,,770,1547,,1275,3054,,13314,8009,,3096,,10113,4855,,10662,,682,,,,,,,14056,,,,,10221,12316,,495,4352,,,9158,,8023,6935,3475,,10915,14464,7391,8672,14139,,4237,,3349,,,,,,11121
5416,,10672,,2136,1784,,,,,7696,,10555,9829,10679,13387,5730,4020,8451,5738,,7755,879,,,10754,,14145,,,1086,,,,,8438,,3143,1600,,12423,578,,771,1566,,1295,3055,,13315,8029,,3616,,10114,4876,,10681,,683,,,,,,,14057,,,,,10245,12340,,496,4353,,,9159,,8024,6956,3476,,10916,14465,7392,8695,14156,,4238,,3350,,,,,,11122
5417,,10673,,2137,1785,,,,,7697,,10556,9830,10680,13388,5749,4021,8472,5763,,7756,880,,,10755,,14165,,,1087,,,,,8439,,3144,1601,,12424,579,,791,1567,,1296,3056,,13316,8030,,3617,,10115,4877,,10682,,701,,,,,,,14058,,,,,10246,12341,,497,4354,,,9160,,8025,6957,3477,,10917,14466,7413,8696,14157,,4239,,3373,,,,,,11123
5418,,10692,,2138,1786,,,,,8220,,10557,9853,10700,13410,5750,4022,8473, ,,7757,881,,,10756,,14166,,,1088,,,,,8440,,3161,1602,,12441,580,,792,1568,,1297,3057,,13317,8031,,3618,,10116,4878,,10683,,702,,,,,,,14059,,,,,10270,12365,,516,4355,,,9181,,8026,6958,3478,,10918,14467,7414,8697,14158,,4240,,3374,,,,,,11143
5419,,10693,,2139,1787,,,,,8221,,10578,9854,10701,13411,5751,4042,8474,,,7758,882,,,10757,,14167,,,1089,,,,,8459,,3162,1603,,12442,581,,793,1569,,1298,3058,,13337,8032,,3619,,10117,4879,,10684,,703,,,,,,,14078,,,,,10271,12366,,517,4356,,,9182,,8027,6959,3498,,10941,14468,7415,8698,14159,,4257,,3375,,,,,,11144
5420,,10694,,2140,1788,,,,,8222,,10579,10276,10702,13412,5752,4043,8475,,,7759,883,,,10776,,14168,,,1112,,,,,8460,,3163,1624,,12443,582,,794,1570,,1299,3078,,13338,8033,,3620,,10138,5251,,10685,,704,,,,,,,14079,,,,,10295,12390,,518,4357,,,9183,,8028,6960,3499,,10942,14488,7416,8720,14160,,4258,,3398,,,,,,11145
5421,,10695,,2161,1809,,,,,8223,,10580,10277,10703,13413,5753,4044,8500,,,7781,884,,,10777,,14169,,,1536,,,,,8461,,3164,1625,,12444,598,,1265,1571,,1300,3079,,13339,8034,,3621,,10139,5253,,10686,,705,,,,,,,14080,,,,,10296,12391,,519,4358,,,9184,,8048,6961,3500,,10943,14489,7417,8721,14161,,4259,,3399,,,,,,11146
5422,,10696,,2162,1810,,,,,8245,,10581,10301,10704,13414,5754,4045,8951,,,7782,885,,,10778,,14190,,,1560,,,,,8462,,3165,2101,,12445,599,,1266,1572,,1320,3080,,13340,8035,,3622,,10140,5276,,10687,,706,,,,,,,14081,,,,,10745,12392,,520,4359,,,9185,,8049,6980,3501,,10967,14490,7418,8722,14162,,4261,,3873,,,,,,11147
5439,,10697,,2163,1811,,,,,8246,,10582,10302,10705,13435,5755,4046,8975,,,7783,904,,,10779,,14191,,,1561,,,,,8463,,3166,2102,,12446,600,,1267,2068,,1321,3081,,13341,8036,,3623,,10141,5277,,10706,,707,,,,,,,14082,,,,,10746,12415,,521,4360,,,9186,,8050,6981,3502,,11438,14491,7419,8723,14163,,4262,,3897,,,,,,11593
5440,,10717,,2164,1812,,,,,8247,,10583,10303,10725,13436,5775,4047,8976,,,7806,905,,,10780,,14192,,,1562,,,,,8464,,3167,2103,,12447,601,,1268,2069,,1322,3082,,13342,8053,,3641,,10142,5278,,10707,,708,,,,,,,14083,,,,,10747,12416,,545,4378,,,9187,,8051,6982,3503,,11439,14492,7438,8745,14164,,4263,,3898,,,,,,11594
5441,,10718,,2165,1813,,,,,8248,,10604,10304,10726,13437,6176,4048,8977,,,7807,906,,,10781,,14193,,,1563,,,,,8465,,3168,2125,,12448,602,,1269,2092,,1323,3083,,13363,8054,,3642,,10143,5279,,10708,,709,,,,,,,14105,,,,,10769,12965,,546,4379,,,9206,,8052,6983,3523,,11440,14493,7439,8746,14709,,4732,,3899,,,,,,11595
5442,,10719,,2189,1834,,,,,8270,,10605,10325,10727,13438,6177,4069,8997,,,7808,907,,,10782,,14216,,,1564,,,,,8483,,3169,2126,,12449,603,,1290,2093,,1324,3102,,13364,8055,,3643,,10163,5300,,10709,,726,,,,,,,14106,,,,,10770,12966,,940,4380,,,9207,,8076,6984,3524,,11441,14512,7440,8747,14710,,4733,,3900,,,,,,11596
5443,,10720,,2190,1835,,,,,8271,,10606,10326,10728,13439,6201,4070,8998,,,7831,908,,,10783,,14768,,,1584,,,,,8484,,3190,2127,,12466,604,,1291,2094,,1325,3103,,13365,8056,,3644,,10164,5301,,10710,,727,,,,,,,14107,,,,,10771,12990,,941,4381,,,9208,,8596,6985,3525,,11442,14513,7441,8748,14711,,4734,,3922,,,,,,11597
5444,,10721,,2636,1836,,,,,8272,,10607,10327,10751,13440,6202,4071,8999,,,7832,909,,,10801,, ,,,1585,,,,,8485,,3191,2128,,12467,605,,1292,2095,,1346,3104,,13366,8057,,3645,,10165,5302,,10711,,728,,,,,,,14130,,,,,10772,12991,,945,4382,,,9209,,8597,6986,3526,,11464,14514,7442,8770,14712,,4735,,3923,,,,,,11617
5445,,10743,,2637,1837,,,,,8273,,10608,10328,11176,13462,6203,4072,9000,,,7833,910,,,10802,,,,,1586,,,,,8486,,3192,2129,,12468,606,,1293,2116,,1347,3105,,13367,8058,,3646,,10166,5303,,10712,,729,,,,,,,14131,,,,,10773,13016,,946,4383,,,9210,,8598,6987,3527,,11465,14515,7443,8771,14733,,4736,,3924,,,,,,11618
5446,,10744,,2638,1838,,,,,8274,,10631,10329,11177,13463,6226,4073,9001,,,7856,929,,,10803,,,,,1587,,,,,8487,,3193,2149,,12469,625,,1294,2117,,1348,3106,,13389,8059,,3647,,10167,5304,,11256,,730,,,,,,,14656,,,,,10793,13615,,947,4384,,,9211,,8599,7005,3528,,11466,14516,7444,8772,14734,,4757,,3925,,,,,,11619
5465,,11240,,2639,1860,,,,,8295,,11129,10330,11200,13464,6227,4542,9002,,,7857,930,,,10804,,,,,1588,,,,,8488,,3194,2150,,12470,1026,,1316,2118,,1349,3631,,13390,8078,,3648,,10168,5305,,11257,,731,,,,,,,14681,,,,,10794,13616,,948,4385,,,9212,,8600,7006,3550,,11467,14517,7463,8773,14735,,4758,,3926,,,,,,11620
5466,,11241,,2661,1861,,,,,8296,,11130,10331,11201,13488,6228,4543,9022,,,8303,931,,,10805,,,,,1589,,,,,8489,,3216,2151,,12471,1027,,1317,2119,,1350,3632,,13391,8079,,3667,,10713,5324,,11258,,732,,,,,,, ,,,,,10795, ,,965,4403,,,9213,,8601,7007,3551,,11468,14518,7464,8774,14736,,4759,,3947,,,,,,11621
5467,,11242,,2662,1862,,,,,8321,,11131,10348,11202,13489,6251,4566,9023,,,8304,932,,,10806,,,,,1610,,,,,8508,,3217,2152,,12472,1028,,1318,2120,,1371,3654,,13392,8080,,3668,,10714,5325,,11259,,733,,,,,,,,,,,,10796,,,966,4404,,,9214,,8602,7008,3552,,11489,14537,7465,8775,14737,,4760,,3948,,,,,,11622
5468,,11243,,2663,2486,,,,,8846,,11153,10349,11203,13985,6252,4567,9024,,,8305,933,,,10807,,,,,1611,,,,,8509,,3218,2153,,12473,1029,,1319,2121,,1372,3655,,13415,8081,,3669,,10715,5326,,11260,,734,,,,,,,,,,,,10797,,,967,4405,,,9231,,8621,7009,3553,,11490,14538,7466,8795,14738,,4761,,3949,,,,,,11642
5469,,11244,,2664,10538,,,,,8847,,11154,10350,11224,13986,6253,4568,9025,,,8306,934,,,10808,,,,,1612,,,,,8510,,3219,2154,,12491,1030,,1341,2141,,1373,3656,,13416,8082,,3670,,10716,5327,,11261,,735,,,,,,,,,,,,10798,,,968,4406,,,9232,,8622,7010,3554,,11491,14539,7467,8796,14757,,4762,,3950,,,,,,11643
5470,,11267,,2665,10563,,,,,8848,,11155,10351,11225,13987,6254,4569,9026,,,8327,953,,,10809,,,,,1613,,,,,8511,,3242,2174,,12492,1031,,1342,2142,,1374,3657,,13417,8083,,3671,,10738,5328,,11262,,736,,,,,,,,,,,,10799,,,969,4407,,,9233,,8623,7011,3575,,11492,14540,7468,8797,14758,,4763,,3951,,,,,,11644
5471,,11268,,2685,10564,,,,,8870,,11156,10352,11226,14010,6274,4570,9027,,,8328,954,,,10826,,,,,1614,,,,,8512,,3243,2175,,12493,1050,,1343,2143,,1396,3658,,13912,8084,,3672,,10739,5329,,11263,,750,,,,,,,,,,,,10819,,,970,4408,,,9234,,8624,7012,3576,,11493,14541,7469,8798,14759,,4782,,3972,,,,,,11645
5490,,11269,,2686,10588,,,,,8871,,11157,10353,11227,14011,6275,4571,9046,,,8329,955,,,10827,,,,,1634,,,,,8513,,3244,2176,,12494,1051,,1344,2144,,1397,3678,,13913,8104,,3673,,10740,5330,,11281,,751,,,,,,,,,,,,10820,,,971,4409,,,9235,,8625,7029,3577,,11514,14542,7488,8799,14760,,4783,,3973,,,,,,11646
5491,,11292,,2687,10613,,,,,8872,,11178,10354,11228,14012,6276,4591,9047,,,8330,956,,,10828,,,,,1635,,,,,8514,,3665,2177,,12495,1052,,1345,2145,,1398,3679,,13914,8105,,3693,,10741,5348,,11282,,752,,,,,,,,,,,,10821,,,972,4410,,,9236,,8626,7030,3578,,11515,15015,7489,8821,14761,,4784,,3974,,,,,,11647
5492,,11293,,2688,11132,,,,,8873,,11179,10355,11229,14013,6277,4592,9048,,,8331,957,,,10829,,,,,1636,,,,,8536,,3666,2178,,12496,1053,,1365,2146,,1822,3680,,13915,8106,,3694,,10742,5349,,11283,,753,,,,,,,,,,,,10822,,,973,4429,,,9237,,8627,7031,3600,,11516,15039,7490,8822,14762,,4785,,3975,,,,,,11666
5493,,11294,,2689,11133,,,,,8895,,11180,10356,11249,14035,6278,4593,9049,,,8332,978,,,10830,,,,,1637,,,,,8537,,3690,2199,,12497,1054,,1366,2147,,1845,3681,,13916,8107,,3695,,10763,5350,,11284,,754,,,,,,,,,,,,10823,,,990,4430,,,9238,,8646,7032,4076,,11517,15040,7491,8823,14763,,4786,,3998,,,,,,11667
5494,,11295,,2690,11134,,,,,8920,,11181,10357,11250,14036,6279,4594,9050,,,8333,979,,,10831,,,,,1638,,,,,8538,,3691,2200,,12498,1055,,1367,2166,,1846,3682,,13917,8108,,3696,,10764,5351,,11285,,755,,,,,,,,,,,,10824,,,991,4431,,,9239,,8647,7033,4077,,11518,15064,7492,8824,14782,,4787,,3999,,,,,,11668
5495,,11317,,2691,11136,,,,,9520,,11182,10372,11251,14037,6280,4595,9051,,,8353,980,,,10832,,,,,1639,,,,,8539,,3692,2201,,12516,1056,,1368,2167,,1847,3683,,13937,8109,,3697,,10765,5352,,11286,,756,,,,,,,,,,,,10844,,,992,4432,,,9259,,8648,7034,4078,,11540,15065,7493,9295,14783,,4788,,4000,,,,,,11669
5518,,11318,,2710,11137,,,,, ,,11183,10373,11252,14038,6299,4596,9072,,,8354,981,,,10833,,,,,1659,,,,,9010,,3715,2202,,12517,1057,,1369,2168,,1848,3703,,13938,8130,,3698,,10766,5353,,11287,,757,,,,,,,,,,,,10845,,,993,4433,,,9260,,8649,7035,4079,,11541,15088,7494,9296,14784,,4807,,4023,,,,,,11670
5519,,11319,,2711,11138,,,,,,,11204,10374,11253,14039,6300,4597,9073,,,8355,1003,,,10834,,,,,1660,,,,,9013,,3716,2203,,12518,1074,,1370,2169,,1868,3704,,13939,8131,,3719,,10767,5354,,11288,,758,,,,,,,,,,,,10846,,,994,4434,,,9261,,8650,7036,4080,,11542,15089,7495,9297,14785,,4808,,4024,,,,,,11671
5942,,11320,,2712,11158,,,,,,,11205,10375,11254,14060,6301,4616,9074,,,8356,1004,,,10835,,,,,1661,,,,,9014,,3717,2224,,12519,1075,,1392,2170,,1869,3705,,13940,8132,,3720,,10768,5355,,11306,,759,,,,,,,,,,,,10847,,,995,4435,,,9262,,8651,7037,4098,,11543,15090,7514,9320,14786,,4809,,4498,,,,,,11672
5943,,11321,,2713,11159,,,,,,,11206,10376,11255,14061,6302,4617,9075,,,8357,1005,,,10851,,,,,1662,,,,,9034,,3718,2225,,12520,1076,,1393,2171,,1870,3706,,13941,8133,,3721,,10788,5356,,11307,,760,,,,,,,,,,,,10869,,,996,4455,,,9263,,8652,7057,4099,,11566,15091,7515,9321,14787,,4810,,4499,,,,,,11692
5944,,11342,,2714,11160,,,,,,,11207,10377,11274,14062,6303,4618,9097,,,8358,1006,,,10852,,,,,1663,,,,,9035,,3736,2726,,12521,1077,,1394,2172,,1871,3727,,13942,8134,,3722,,10789,5357,,11308,,761,,,,,,,,,,,,10870,,,997,4456,,,9264,,8653,7058,4100,,11567,15112,7516,9322,14788,,4811,,4523,,,,,,11693
5945,,11343,,2715,11161,,,,,,,11208,10378,11275,14063,6304,4619,9098,,,8359,1456,,,10853,,,,,1664,,,,,9036,,3737,2727,,12522,1078,,1395,2173,,1872,3728,,13961,8135,,4242,,10790,5373,,11309,,774,,,,,,,,,,,,10871,,,998,4457,,,9286,,8673,7059,4101,,11568,15113,7517,9323,15336,,4812,,4524,,,,,,11694
