520
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.15547204,0.11441462,-0.30743876,0.75009841,0.10745621,0.57557529,6.2825117,0.16878961,6.2217193,27.466602,4.2702889,3.142581,9.5123463,13.15185,3.8049376,4.9168015,1.8905497,0.99724638,0,12,0.0089760451,1,1,1,601.52582,601.52582
2,0.78139627,0.66857523,0,0,0,1,3.4524093,1.8529398,5.6521025,6.422895,5.018826,4.2941885,28.847223,47.179157,57.229168,1.4662867,1.229643,0.79873908,0,11,0.66679972,1,0,0,534.68964,534.68964
3,0.78566778,0.61778063,-0.34909332,-0.6185081,-0.13375933,0.6911512,3.5597906,1.3099412,4.5912828,5.0458727,3.9643795,3.1172423,20.201517,63.446957,12.384845,1.2481235,1.5796334,5.4173975,0,8,0.72704726,1,1,1,245.06607,245.06607
4,0.76230532,0.68451327,0.19647689,0.67604315,-0.2876139,0.64933866,4.0526872,1.3104022,4.1254296,5.1276784,3.9088564,3.5099638,37.788006,56.10133,33.946667,4.9817982,2.0543745,5.5438862,0,10,0.75369221,1,0,0,278.48419,278.48419
5,0.84047979,0.76869941,-0.54497993,-0.1889701,-0.73966646,0.34667078,2.2563975,2.0051832,5.9180408,7.2861562,6.123867,5.6008639,43.38689,11.367418,42.533718,4.9971695,1.5378857,4.8943429,0,17,0.76192713,1,0,0,991.40369,991.40369
6,0.80352944,0.7337749,0,0,0,1,1.2603005,1.4650785,5.982954,5.8368063,4.6900458,4.2829018,60.300007,43.79512,21.35284,1.8276695,1.8984524,2.9573963,0,10,0.69554698,1,0,0,456.71405,456.71405
7,0.78296,0.7108224,-0.54497993,-0.1889701,-0.73966646,0.34667078,2.3363693,0.95535779,3.5063603,6.1839433,4.8417802,4.3956857,27.819565,25.537674,43.452892,4.8824615,1.2779351,3.8021967,0,12,0.69368589,1,0,0,512.41089,512.41089
8,0.82139593,0.57402784,-0.0096568475,-0.85890067,-0.072595894,0.50687897,3.8266892,1.6541756,6.0488949,5.5653033,4.5713172,3.1946387,37.647621,6.7797618,61.097603,1.7018074,2.0664504,4.8658857,0,9,0.64549053,1,1,1,311.90228,311.90228
9,0.80393094,0.73339188,0.6893149,0.20670196,-0.69164896,0.061163507,0.22022182,0.32441896,6.1185946,8.9031725,7.1575356,6.5295143,13.96213,47.978661,47.143055,4.5758085,1.3152889,4.5063457,0,27,0.73198164,1,0,0,1637.4869,1637.4869
10,0.64618349,0.55849934,0,0,0,1,2.0397751,2.1205189,5.553319,6.1150522,3.9514458,3.4152527,31.65172,42.587357,27.724133,1.4553316,1.630083,0.33820772,0,15,0.71277779,1,0,0,323.04166,323.04166
11,0.88985467,0.71257025,-0.53120065,-0.52651268,-0.57195097,0.33687145,1.8335918,1.3457483,4.2382755,6.1765094,5.4961953,4.401197,62.406921,23.091818,42.475456,1.8194803,1.6898569,0.25754824,0,13,0.74706537,1,1,1,590.38647,590.38647
12,0.08362297,0.055945676,0.22489062,0.74897301,0.051559869,0.62113225,3.1383901,1.9007299,6.2679276,39.672462,3.317529,2.2195027,43.443657,28.926973,24.992054,4.3378692,1.7957617,1.779677,0,18,0.0081716217,1,1,1,467.85342,467.85342
13,0.78957784,0.56389111,0,0,0,1,0.052368015,0.64742625,5.6460319,4.5574431,3.5984559,2.5699015,19.621428,7.4976192,7.6571426,1.2995863,1.5397159,0.18060009,0,8,0.5379355,1,0,0,155.95114,155.95114
14,0.81595463,0.72990924,-0.55881655,-0.43298793,-0.44132414,0.55270118,3.5901806,1.3163799,6.1350775,7.1574106,5.8401222,5.2242603,19.838957,12.268833,3.3935061,1.333021,1.5703052,0.014613106,0,15,0.72493607,1,1,1,857.73126,857.73126
15,0.98508811,0.80495071,-0.54497993,-0.1889701,-0.73966646,0.34667078,4.6585569,0.58752465,5.8851719,6.1736312,6.0815706,4.9694691,28.72879,42.09494,14.685844,4.477015,2.1001756,5.047051,0,15,0.73662597,1,0,0,735.19824,735.19824
16,0.20594302,0.16687562,0.75010026,-0.2578719,0.53985775,0.28178957,4.6026959,0.20225105,0.13333841,21.142738,4.3541994,3.5282075,16.292347,6.2972689,53.673191,1.7207392,1.8320549,2.3829908,0,15,0.031073522,1,1,1,679.5014,679.5014
17,0.15057552,0.10919582,0.089882068,-0.57703024,0.04289376,0.81062782,1.782842,1.5645621,4.7237267,35.838253,5.3963637,3.9133875,10.367754,52.29269,15.578854,1.6724563,1.2472671,4.5049992,0,20,0.01507928,1,1,1,1370.1422,1370.1422
18,0.1069929,0.08518932,-0.73050982,-0.19866057,-0.55843908,0.33916846,4.7133956,0.35652572,0.012188033,33.466122,3.5806375,2.8509562,38.757633,51.087482,23.356943,1.2905157,1.7175436,0.75946277,0,18,0.0072825649,1,1,1,534.68964,534.68964
19,0.71739984,0.54103547,0,0,0,1,0.29121411,0.70168185,0.67837179,5.1197701,3.6729221,2.7699771,21.837038,30.398142,14.392591,1.4166369,1.3814437,1.2236432,0,10,0.6554361,1,0,0,200.50861,200.50861
20,0.81110257,0.58887094,-0.036868993,0.67481786,-0.24101657,0.69654328,2.6993384,1.4092054,5.1823668,6.0458999,4.9038448,3.5602548,14.751754,60.535084,38.789474,4.9155207,1.6065655,4.3328533,0,10,0.80423653,1,0,0,423.29596,423.29596
21,0.87451637,0.72633821,-0.54497993,-0.1889701,-0.73966646,0.34667078,1.4906166,2.2770689,6.1177554,6.5528607,5.7305837,4.759593,7.7634902,37.50581,38.179363,4.7942262,1.6308932,2.7846417,0,15,0.7237094,1,0,0,701.78015,701.78015
22,0.87787575,0.71654809,-0.54497993,-0.1889701,-0.73966646,0.34667078,1.1078777,1.4241821,4.5614381,6.5846119,5.7804708,4.7181911,37.683052,44.241268,21.624338,1.5969725,1.0189741,1.1539096,0,20,0.70667183,1,0,0,701.78015,701.78015
23,0.54218704,0.045614317,0.040389959,-0.72975791,-0.17587875,0.6594609,3.1206071,1.5480287,4.9490266,25.879066,14.031295,1.1804559,56.79047,56.365067,37.009521,1.8867214,1.6392056,4.9177327,0,10,3.7538346e-05,1,1,1,233.92671,233.92671
24,0.95644134,0.77304101,0,0,0,1,0.78539819,0.89198452,6.2831855,4.4492383,4.2554355,3.4394441,37.578266,51.755062,56.318825,1.8383096,1.5785881,5.1705227,0,9,0.73098594,1,0,0,256.20544,256.20544
25,0.15042602,0.13323566,-0.58059525,-0.32065308,-0.70899373,0.23962186,1.5751746,2.2246466,0.019656414,27.654594,4.1599703,3.6845779,29.454113,9.2893734,34.406258,1.749469,1.4503236,0.74027997,0,17,0.015201232,1,1,1,768.61633,768.61633
26,0.70883524,0.53647172,0,0,0,1,1.8754094,0.2996732,2.9856696,4.8093963,3.4090695,2.5801051,39.753338,37.07333,16.526667,1.0146989,1.667949,6.0790691,0,9,0.74558449,1,0,0,167.0905,167.0905
27,0.87855226,0.7189936,0.15675978,-0.73611391,0.14161856,0.64304507,5.1301656,0.49047828,5.1354599,6.7183928,5.9024587,4.8304815,58.681648,12.914488,5.8908172,1.5638469,1.704065,4.2857966,0,16,0.8066054,1,0,0,768.61633,768.61633
28,0.70691818,0.50402927,0,0,0,1,4.6008682,0.29237318,0.28270894,6.2315869,4.4052224,3.1409023,32.190804,13.554023,23.873554,1.1044582,1.6500981,0.020118624,0,11,0.57245964,1,0,0,323.04166,323.04166
29,0.088892519,0.074600466,-0.53534251,0.45900208,0.47944641,0.52235675,3.125067,1.2687765,0.011778737,38.975368,3.4646187,2.9075806,43.444649,48.711941,43.4025,4.83182,1.5653454,6.2493677,0,15,0.0059614494,1,1,1,590.38647,590.38647
30,0.17033593,0.12457246,0.48854455,-0.66341692,0.44482696,0.35118532,1.6091696,2.173424,6.2556124,26.615746,4.5336175,3.315589,38.001011,8.4523077,42.9487,1.3030422,1.9364884,3.1751461,0,17,0.015055855,1,1,1,724.05884,724.05884
31,0.92611116,0.62582296,-0.54497993,-0.1889701,-0.73966646,0.34667078,1.6350466,1.2687783,0.25786403,5.9308801,5.4926543,3.7116811,23.170824,12.897496,32.82999,1.3507241,1.6326745,5.5442834,0,13,0.52698606,1,0,0,445.57468,445.57468
32,0.96464336,0.74277163,-0.27972659,0.78697985,-0.052480876,0.54741347,3.0157039,1.9779675,4.4679971,6.7469893,6.5084381,5.0114722,51.481197,14.488029,47.844883,5.1494832,1.9770476,1.3248591,0,16,0.74399817,1,0,0,868.87061,868.87061
33,0.72320747,0.54246885,0.23997951,0.50275272,0.0079760356,0.8304131,2.8292391,1.6622704,5.6223588,5.6830597,4.1100311,3.0828829,47.525326,2.8586667,20.189337,4.2574358,1.1817577,2.0065403,0,10,0.67086881,1,1,1,278.48419,278.48419
34,0.93551391,0.81302714,0,0,0,1,4.2067857,0.77623481,0.32632723,7.4995728,7.015955,6.0973563,29.191454,13.854572,16.04837,4.3961267,1.8947964,1.7446402,0,22,0.7209869,1,0,0,1258.7485,1258.7485
