509
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.90670335,0.55152792,0,0,0,1,3.3002007,1.2294122,3.8579457,7.4793553,6.7815571,4.1250734,51.075363,56.642498,10.84299,1.2358881,1.4230191,4.1558504,0,20,0.51877445,1,0,0,768.61633,768.61633
2,0.9248448,0.80407268,0.072211809,-0.64897263,0.32651338,0.68338054,2.8692467,0.98403949,6.0979767,7.0697527,6.538424,5.6845951,51.416855,29.008244,51.467072,1.9229071,1.8846496,0.20224021,0,17,0.59282357,1,0,0,991.40369,991.40369
3,0.87319148,0.68821138,0.072211809,-0.64897263,0.32651338,0.68338054,2.7579992,1.8166062,5.3192935,6.0892429,5.3170753,4.1906862,37.036102,47.970135,11.213193,4.5955167,1.7810446,5.0278463,0,14,0.73698628,1,0,0,534.68964,534.68964
4,0.86025065,0.72529268,0,0,0,1,3.390476,1.8101112,6.1630898,5.9515743,5.1198459,4.3166337,50.423702,48.091106,14.243697,1.6997198,1.7787869,1.2949854,0,14,0.62337935,1,0,0,501.27151,501.27151
5,0.31277457,0.23958598,0.79908204,0.23182508,-0.50137645,0.23737469,1.5999389,1.9262428,0.007587505,16.917198,5.2912693,4.0531235,43.147999,4.8835573,20.01066,4.5525723,1.9655163,3.9878466,0,19,0.050208267,1,1,1,835.45251,835.45251
6,0.73537147,0.65765762,-0.7742607,0.31400862,0.5486635,0.029787546,2.0493872,2.1607659,5.6781182,5.0461302,3.7107801,3.3186259,3.6158731,18.717461,17.441271,4.3813372,1.9781295,5.1519165,0,8,0.5862003,1,1,1,233.92671,233.92671
7,0.86232787,0.69845015,0,0,0,1,4.1733861,1.0655776,0.13227177,5.7398081,4.9495964,4.0089698,29.703327,39.139164,29.312494,4.7942872,1.1286571,0.4232052,0,15,0.71065646,1,0,0,445.57468,445.57468
8,0.90804422,0.82847595,-0.66517329,0.425634,0.31528559,0.52628428,0.92029178,1.3995222,4.1763582,5.7884917,5.2562065,4.7956262,51.925003,60.987175,56.048088,5.1742125,1.8206269,0.02948948,0,15,0.76464611,1,1,1,579.24707,579.24707
9,0.93314397,0.76165307,0,0,0,1,3.1180944,1.1985322,3.7806695,5.486434,5.1196332,4.1787591,54.634956,15.469912,31.157719,4.6112404,1.5570475,1.1138448,0,13,0.69166708,1,0,0,456.71405,456.71405
10,0.87145382,0.7002055,-0.67622286,0.092205361,-0.70992744,0.17385012,2.7662675,0.51970899,2.9220655,5.86765,5.1133862,4.108561,52.19767,3.375968,20.567436,1.1951203,1.5023011,1.4661559,0,10,0.68689311,1,1,1,478.9928,478.9928
11,0.1459289,0.11825637,-0.77377069,0.17793956,0.57361633,0.20144688,3.1228042,1.4942772,6.2796874,30.91469,4.5113468,3.6558588,53.599995,32.774887,22.014282,4.8240871,1.834613,5.2761559,0,20,0.010447458,1,1,1,857.73126,857.73126
12,0.77302772,0.60126787,-0.4758873,-0.29592755,-0.78296292,0.27005047,3.9090292,1.3310324,0.61750579,5.9460688,4.5964761,3.5751801,7.7509794,2.5617645,16.027451,1.7949911,1.1897237,0.68233824,0,11,0.6784063,1,1,1,378.73849,378.73849
13,0.73177826,0.68153042,0,0,0,1,6.1330643,0.71781379,5.3012848,6.0923929,4.458281,4.1521511,56.74958,46.785461,33.270927,4.4499898,1.7936721,4.772027,0,13,0.65771824,1,0,0,434.4353,434.4353
14,0.94468176,0.77418178,0.20583454,-0.75067961,0.3079592,0.54705882,0.9196505,1.5468085,5.0761681,8.7070074,8.2253513,6.7408061,30.059095,29.721504,14.984114,1.1515361,1.7117965,2.9389973,0,25,0.76352972,1,0,0,1915.9712,1915.9712
15,0.79371029,0.62710935,-0.75617224,-0.26945692,-0.51950228,0.29276946,4.8545237,0.16214311,5.9231663,6.7850151,5.3853364,4.2549462,17.318861,18.751562,62.449024,1.3999184,1.8637767,0.71528912,0,15,0.61227983,1,1,1,590.38647,590.38647
16,0.10517479,0.099304184,-0.55973405,-0.50672609,-0.55592901,0.34766284,3.1541376,2.1341012,6.2727399,39.612514,4.1662378,3.9336884,20.450323,48.104244,40.616016,1.7476635,1.7114062,0.27619466,0,18,0.012734393,1,1,1,1136.2155,1136.2155
17,0.85365427,0.62494552,0.072211809,-0.64897263,0.32651338,0.68338054,4.052434,0.063888058,0.66286308,6.76968,5.7789664,4.2306814,19.645754,20.289259,21.765528,5.2563705,1.3517627,5.976809,0,15,0.76555496,1,0,0,657.22266,657.22266
18,0.44721359,0.44721359,0.6442036,0.018718379,-0.76254743,0.05632763,5.497787,1.5707964,4.712389,2.906028,1.2996153,1.2996153,64.766663,15.633331,7.8166656,4.6677036,1.4006743,4.6096067,0,2,1,1,1,1,22.278734,22.278734
19,0.099321999,0.084516875,-0.089641586,0.75989407,0.16734672,0.62170768,3.1377654,2.3162086,0.03169249,41.178944,4.0899749,3.4803157,31.411678,9.6294394,56.384411,4.5668716,1.7425894,1.1904324,0,19,0.0052028433,1,1,1,857.73126,857.73126
20,0.3723276,0.27284187,0.54564637,0.13382719,-0.80048335,0.20877434,3.0963781,0.67013019,3.0900531,13.920743,5.1830769,3.7981613,61.184921,31.182383,51.493076,4.6977782,1.193164,4.2167463,0,14,0.035985027,1,1,1,590.38647,590.38647
21,0.90342158,0.69960433,0.50816017,0.17378689,-0.80668265,0.24664634,2.7799618,2.3183594,4.8215451,5.8888097,5.3200774,4.1198368,30.392756,41.219559,13.788399,4.5922756,1.7659658,0.9991433,0,12,0.76475328,1,0,0,512.41089,512.41089
