532
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.23030074,0.15103124,-0.79534805,-0.28520352,-0.47627819,0.24339177,2.6847475,1.5532452,4.7232709,22.35533,5.1484489,3.3763533,59.679634,10.887503,7.0101843,1.4426712,2.012897,0.75405836,0,11,0.029039891,1,1,1,802.03442,802.03442
2,0.88237822,0.75756103,-0.77303654,0.28336075,0.5619477,0.079598717,2.1259882,1.1542349,5.0349193,7.2796721,6.4234238,5.5147958,52.50816,34.343689,21.340738,4.5017538,1.934521,5.2044473,0,20,0.68870449,1,0,0,1002.543,1002.543
3,0.8048752,0.78441817,-0.77303654,0.28336075,0.5619477,0.079598717,3.5532525,1.053799,6.1468983,7.4040184,5.959311,5.8078465,42.661724,42.864773,14.28825,1.4526868,1.3454748,0.73717219,0,19,0.63515478,1,0,0,980.26428,980.26428
4,0.87243551,0.77964425,-0.63840556,-0.36038935,-0.65098178,0.19692759,1.7796649,1.158429,4.5330253,6.3413534,5.5324216,4.9439998,27.828043,3.3677235,20.667187,1.7909583,1.6457509,0.76312101,0,13,0.8407833,1,1,1,701.78015,701.78015
5,0.83443248,0.7179687,-0.32512158,-0.48960021,-0.24889007,0.76983202,1.6811308,1.667336,4.6457615,5.5032167,4.592063,3.9511373,19.65333,2.9352379,21.695238,1.2973013,1.2564707,5.611279,0,10,0.70382863,1,1,1,389.87784,389.87784
6,0.085156158,0.071726725,0.29234004,0.79444867,-0.27218178,0.4574993,3.1377058,0.88568491,0.021868596,41.790565,3.5587242,2.9975007,30.314745,55.393982,47.815304,4.8964744,2.018862,2.460083,0,16,0.0063804244,1,1,1,679.5014,679.5014
7,0.70988721,0.057989627,-0.66831428,0.17707334,0.64034069,0.33461159,1.5468082,1.5912322,5.3908229,23.548708,16.716925,1.3655808,41.94783,49.910133,47.094196,4.9349117,1.5267799,5.4529195,0,10,1.9067531e-05,1,1,1,256.20544,256.20544
8,0.97006291,0.72289711,0,0,0,1,3.1148956,0.52960742,3.3088343,5.1473432,4.993247,3.7209995,32.958584,57.931316,58.066669,1.2792726,1.5503521,5.2757273,0,9,0.65057951,1,0,0,367.59912,367.59912
9,0.83892369,0.73536116,0.20541313,0.74915195,-0.26426712,0.57161146,2.2725484,1.7582661,5.6319332,6.0624776,5.0859556,4.4581103,6.5176864,28.395233,3.2360537,4.8778234,1.7791468,2.2714646,0,11,0.76554757,1,1,1,545.82898,545.82898
10,0.80551249,0.66465288,-0.31574175,0.63198149,0.31155792,0.63548267,2.7884192,1.9745531,0.13486643,6.061409,4.8825407,4.0287328,56.418255,60.512703,15.207931,4.7198882,1.5689832,0.65163076,0,15,0.72138387,1,1,1,467.85342,467.85342
