1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
, 9425, 4447, 10594, 10684, 12481, 97, 9923, 3651, 4280, 12772, 927,,, 7143,,, 6332, 1660, 431, 1498, 9386, 12557, 11627, 9643, 5729, 8191, 9039, 4970, 561, 11339,, 5907, 2780,,, 12440, 13282, 845, 10554, 6962, 8548,, 12185, 6271, 5957, 13648, 914, 785,, 2551, 1112, , 1153, 9880, 2589, 2548, 965, 10287, 12088, 11041, 9631, 477, 14070,, 3812, 12871, 4781, 2945, 6405, 240, 9751, 7777, 7425, 1652,, 4563, 12333, 5314,, 2666, 7667, 9046,, 10649, 276, 5361, 7952, 4606, 4476, 6232, 7982, 11358, 14645, 8426, 10821, 12403, 11031, 8434, 8089, 1431, 2408, 100, 7198, 2874
, 9426, 4995, 10615, 10707, 12482, 115, 9924, 3652, 4303, 12773, 928,,, 7144,,, 6333, 1661, 432, 1499, 9387, 12558, 11628, 9644, 5749, 8192, 9063, 5520, 562, 11340,, 5928, 2781,,, 12441, 13283, 846, 10555, 6963, 8549,, 12206, 6272, 5958, 13649, 935, 808,, 2552, 1113,, 1154, 9881, 3092, 2571, 966, 10288, 12089, 11042, 9632, 494, 14071,, 3835, 12872, 4782, 2968, 6406, 241, 9752, 7799, 7447, 1653,, 4585, 12357, 5315,, 2667, 7668, 9047,, 10650, 277, 5362, 7953, 4607, 4477, 6233, 7983, 11359, 14646, 8427, 10822, 12404, 11032, 8454, 8090, 1454, 2409, 101, 7199, 2875
, 9427, 5019, 10616, 10708, 12505, 116, 9925, 3671, 4304, 12774, 929,,, 7145,,, 6334, 1683, 433, 1500, 9388, 12559, 11629, 9664, 5750, 8193, 9064, 5521, 582, 11363,, 5929, 2782,,, 12987, 13832, 867, 10579, 6964, 8550,, 12207, 6294, 5982, 14194, 936, 809,, 2553, 1114,, 1177, 9882, 3093, 2572, 967, 10310, 12090, 11511, 9633, 495, 14072,, 3836, 12873, 4783, 2969, 6427, 242, 9776, 7800, 7448, 1654,, 4586, 12803, 5889,, 2668, 7690, 9048,, 10651, 300, 5363, 7954, 4628, 4478, 6727, , 11360, 14647, 8428, 10823, 12428, 11033, 8455, 8113, 1455, 2410, 102, 7222, 2876
, 9428, 5020, 10617, 10732, 12506, 117, 9926, 3672, 4305, 12795, 930,,, 7166,,, 6335, 1684, 453, 1501, 9409, 12560, 11630, 9665, 5751, 8194, 9065, 5544, 583, 11364,, 5930, 2783,,, 12988, 13833, 868, 10580, 6986, 8570,, 12208, 6295, 5983, 14195, 937, 810,, 2554, 1115,, 1178, 9883, 3094, 2573, 968, 10311, 12664, 11512, 9634, 496, 14073,, 3837, 12874, 4784, 2970, 6428, 263, 10351, 7825, 7449, 1655,, 4587, 12804, 5890,, 2669, 8266, 9070,, 10652, 772, 5364, 7955, 4629, 4502, 6728,, 11361, 14648, 8451, 10824, 12951, 11034, 8456, 8114, 1456, 2431, 103, 7223, 2896
, 9951, 5021, 10618, 10733, 13030, 118, 9945, 3673, 4328, 12796, 931,,, 7167,,, 6356, 1685, 454, 1502, 9411, 12561, 11652, 9666, 5752, 8195, 9086, 5545, 584, 11365,, 5931, 2784,,, 12989, 13834, 869, 11129, 6987, 8571,, 12209, 6296, 6006, 14196, 938, 833,, 2574, 1116,, 1179, 9906, 3115, 2597, 969, 10312, 12665, 11513, 9658, 497, 14074,, 3838, 12875, 4785, 2994, 6429, 264, 10376, 7850, 7450, 1656,, 4588, 12828, 5914,, 2670, 8291, 9071,, 10653, 773, 5386, 7976, 4630, 4503, 6729,, 11362, 14670, 8452, 10825, 12952, 11035, 8457, 8510, 1479, 2432, 104, 7771, 2897
, 9952, 5045, 10619, 11256, 13031, 119, 9946, 3674, 4329, 12797, 932,,, 7168,,, 6357, 1686, 455, 1520, 9412, 12581, 11653, 9667, 5753, 8196, 9087, 5546, 585, 11390,, 5932, 2806,,, 12990, 13857, 870, 11153, 6988, 8572,, 12210, 6297, 6007, 14197, 939, 834,, 2575, 1117,, 1180, 9907, 3116, , 990, 10313, 12688, 11536, 9659, 498, 14075,, 3861, 12895, 4786, 3442, 6430, 265, 10401, 8297, 7473, 1678,, 4589, 12829, 5915,, 2691, 8292, 9072,, 10654, 797, 5387, 7977, 5129, 4528, 6753,, 11382, 14671, 8453, 10826, 12976, 11056, 8458, 8511, 1480, 2433, 105, 7772, 2898
, 9976, 5046, 11216, 11257, 13032, 120, 9947, 3675, 4330, 12798, 954,,, 7169,,, 6358, 1687, 456, 1521, 9933, 12582, 11654, 9668, 5754, 8197, 9088, 5569, 586, 11840,, 5954, 2807,,, 12991, 13858, 892, 11154, 6989, 8573,, 12232, 6793, 6008, 14198, 940, 835,, 2576, 1118,, 1201, 10429, 3117,, 991, 10335, 12689, 11537, 10133, 499, 14095,, , 12896, 4787, 3443, 6431, 266, , 8298, 7474, 1679,, 4610, 12830, 6514,, 2692, , 9073,, 10655, 798, 5388, 7978, 5130, 5127, 6754,, 11383, 14672, , 10827, 12977, 11057, 8459, 8512, , 2434, 106, 7796, 2899
, 9977, , 11217, 11258, 13053, 121, 9948, 3676, 4355, 12799, 955,,, 7170,,, 6359, 1708, 457, 1522, 9934, 13108, 11679, 9669, 5774, 8215, 9089, 5570, 587, 11841,, 5955, 2808,,, 12992, 13859, 893, 11178, 7010, 8574,, 12233, 6794, , 14199, 960, 858,, 2577, 1136,, 1202, 10430, 3118,, 992, 10886, 12690, 11538, 10157, 500, 14096,,, 12897, 4788, 3444, 6432, 267,, 8321, 7475, 1680,, 4611, 12853, 6515,, 2693,, 9074,, 10656, 799, 5888, 7979, 5154, , 6755,, 11384, 14673,, 10846, 12978, 11058, 8479, 8534,, 2435, 107, 7797, 2900
, 9978,, 11241, 11259, 13054, 122, 9949, 3677, 4828, 12820, 956,,, 7691,,, 6360, 1709, 458, 1523, 9935, 13132, 12253, 9690, 5775, 8216, 9090, 5571, 607, 11864,, 5956, 2809,,, 12993, 13881, 894, 11179, 7011, 8575,, 12234, 6795,, 14218, 961, 859,, 2578, 1137,, 1203, 10431, 3119,, 993, 10911, 12714, 11561, 10158, 501, 14097,,, 12898, 4805, 3445, 6452, 712,, 8322, 7498, 1681,, 4612, 12854, ,, 2694,, 9095,, 10674, 800, 5909, 8001, 5155,, 6756,, 11385, 14674,, 10847, 12979, 11059, 8480, 8535,, 2457, 123, 7798, 2901
, 9979,, 11242, 11281, 13055, 141, 9950, 3696, 4829, 12821, 957,,, 7692,,, 6881, 1710, 478, 1524, 9936, 13133, , 9691, 5776, 8217, 9091, , 608, 11865,, 5979, 2832,,, 13012, 13882, 895, 11180, 7012, 8595,, 12235, 6796,, 14219, 962, 860,, 2579, 1138,, 1204, 10432, 3120,, 994, 10912, 12715, 11562, 10159, 502, 14098,,, 12899, 4806, 3466, 6453, 713,, 8323, 7499, 2153,, 4613, 12855,,, 2695,, 9096,, 10675, 801, 5910, 8002, 5156,, 6757,, 11386, 15269,, 10848, 13001, 11583, 8481, 8536,, 2458, 124, 7820, 2921
, 10001,, 11243, 11282, 13056, 142, 9970, 3697, 4852, 12822, 979,,, 7693,,, 6882, 1711, 479, 1525, 9958, 13134,, 9692, 5777, 8218, 9111,, 609, 11866,, 5980, 2833,,, 13013, 13883, 917, 11204, 7013, 8596,, 12258, 6816,, 14220, 963, 883,, 2600, 1139,, 1205, 10454, 3138,, 1014, 10935, , 11563, 10181, 521, 14099,,, 12900, 4807, 3467, 6454, 736,, 8324, 7995, 2177,, 4614, 12856,,, 2716,, 9097,, 10676, 822, 5911, 8504, 5157,, 6778,, 11387, 15270,, 10849, 13002, 11606, 8482, 8537,, 2459, 125, 7821, 2922
, 10002,, , 11283, 13057, 143, 9971, 3698, 4853, 12823, 980,,, 7715,,, 6883, 1712, 480, 1546, 9959, 13156,, 9693, 5800, 8219, 9112,, 610, 11867,, 5981, 3356,,, 13014, 13884, 918, 11804, 7035, 8597,, 12259, 6817,, 14221, 964, 1282,, 3101, 1140,, 1206, 10455, 3139,, 1015, ,, 11586, 10182, 522, 14100,,, 12920, 4808, 3468, 6455, 737,, 8325, 7996, 2178,, 4615, 12879,,, 2717,, 9098,, 10677, 823, 5912, 8505, 5179,, 6779,, 11406, 15271,, 10850, 13003, 11607, 8483, 8538,, 2482, 126, 7822, 2923
, 10003,,, 11284, 13078, 144, 9972, 3699, 4854, 12824, 981,,, 7716,,, 6884, 1734, 481, 1547, 9960, 13157,, 9694, 5801, 8220, 9113,, 611, 11868,, 6004, 3357,,, 13015, 13906, 919, , 7036, 8598,, 12260, 6818,, 14222, 985, 1283,, 3102, 1141,, 1207, 10456, 3140,, 1016,,, 11587, 10183, 523, 14120,,, 12921, 4809, 3469, 6456, 738,, 8326, 7997, 2179,, 4635, 12880,,, 2718,, 9099,, 10678, 824, 5913, 8506, 5180,, 6780,, 11407, 15272,, 11373, 13004, 11608, 8484, 8558,, 2483, 127, 7847, 2924
, 10004,,, 11307, 13079, 145, 9973, 3700, 4855, 12845, 982,,, 7717,,, 6885, 1735, 482, 1548, 9961, 13158,, 9716, 6251, 8221, 9114,, 612, 11888,, 6005, 3358,,, 13016, 13907, 1417,, 7037, 8599,, 12753, 6819,, 14223, 986, 1284,, 3103, 1142,, 1227, 10457, 3141,, 1017,,, 11588, 10184, 524, 14121,,, 12922, 4810, 3470, 6457, 739,, 8346, 7998, 2201,, 4636, 12881,,, 2719,, 9121,, 10679, 825, 5934, 8528, 5181,, 6781,, 11408, 15273,, 11397, 13026, 11609, 8507, 8559,, 2484, 128, , 2925
, 10005,,, 11308, 13080, 146, 9974, 3701, 4877, 12846, 1005,,, 7718,,, 6886, 1736, 483, 1549, 9962, 13159,, 9717, 6252, 8222, 9115,, 613, 11889,, 6029, 3359,,, 13017, 13908, 1418,, 7038, 8600,, 12754, 6820,, 14224, 987, 1285,, 3126, 1143,, 1228, 10458, 3142,, 1018,,, 11589, 10185, 525, 14122,,, 12923, 4811, 3491, 6458, 761,, 8347, 7999, 2202,, 4637, 12882,,, 2720,, 9122,, 10680, 826, 5935, 8529, 5182,, 6782,, 11409, 15295,, 11398, 13027, 11610, 8508, 8560,, 2932, 129,, 2948
, 10024,,, 11309, 13081, 170, 9975, 3702, 4878, 12847, 1504,,, 7719,,, 6906, 2283, 503, 1550, 9982, 13160,, 9718, 6253, 8241, 9116,, 633, 11890,, 6030, 3360,,, 13037, 14457, 1419,, 7039, 9145,, 12755, 6821,, 14244, 988, 1306,, 3127, 1144,, 1229, 10479, 3143,, 1019,,, 11611, 10206, 526, 14123,,, 12924, 4812, 3492, 6476, 762,, 8348, 8000, 2203,, 4638, 12904,,, 2741,, 9123,, 10681, 847, 5936, 8530, 5183,, 6783,, 11410, 15296,, 11399, 13028, 11631, 8509, 8561,, 2933, 130,, 2949
, 10025,,, 11332, 13082, 171, 9995, 3720, 4879, 12848, 1527,,, 7720,,, 6907, 2284, 504, 1997, 9983, 13181,, 9719, 6254, 8242, 9138,, 634, 11891,, 6507, 3381,,, 13038, 14458, 1442,, 7060, 9146,, 12756, 6822,, 14245, 989, 1307,, 3128, 1161,, 1230, 10480, 3163,, 1039,,, 11612, 10207, 527, 14124,,, 12925, 4813, 3493, 6477, 763,, 8349, 8019, 2204,, 4660, 12905,,, 2742,, 9124,, 10699, 848, 5937, 8531, 5204,, 6803,, 11411, 15297,, 11400, 13029, 11632, 8532, 8562,, 2956, 131,, 3426
, 10026,,, 11333, 13083, 640, 9996, 3721, 4880, 12849, 1529,,, 7740,,, 6908, 2285, 505, 1998, 9984, 13182,, 9742, 6255, 8243, 9139,, 635, 11892,, 6508, 3382,,, 13039, 14459, 1443,, 7061, 9147,, 12757, 6841,, 14246, 1010, 1308,, 3129, 1162,, 1231, 10481, 3164,, 1040,,, 11613, 10208, 545, 14125,,, 12945, 4830, 3494, 6478, 764,, 8350, 8020, 2205,, 4661, 12906,,, 2743,, 9620,, 10700, 849, 5938, 8552, 5205,, 6804,, 11412, 15298,, 11401, , 11633, 8533, 8563,, 2957, 150,, 3427
, 10027,,, , 13104, 641, 9997, 3722, 4902, 13445, 1530,,, 7741,,, 6909, 2286, 1006, 1999, 9985, 13183,, 9743, 6276, 8244, 9140,, 636, 11893,, 6531, 3383,,, 13040, 14482, 1444,, 7062, 9148,, 12758, 6842,, 14247, 1011, 1309,, 3130, 1163,, 1232, 10482, 3165,, 1041,,, 11614, 10209, 546, 14695,,, 12946, 4831, 3495, 6479, 765,, 8351, 8021, 2206,, 4662, 12907,,, 2744,, 9621,, 10701, 850, 5939, 8553, 5206,, 6805,, 11434, 15299,, 11422,, 11634, 9004, 8564,, 2958, 151,, 3446
, 10028,,,, 13105, 642, 9998, 3723, 4903, 13446, 1531,,, 7742,,, 6910, 2308, 1007, 2000, 9986, 13184,, 9744, 6277, 8245, 9141,, 637, 11894,, 6532, 3384,,, 13041, 14483, 1445,, 7063, 9149,, 12759, 6843,, 14248, 1012, 1310,, 3131, 1164,, 1253, 10483, 3166,, 1042,,, 11615, 10210, 547, 14696,,, 13471, 4832, 3515, 6480, 786,, 8352, 8022, 2226,, 5186, 12908,,, 2767,, 9645,, 10702, 851, 5959, 8554, 5207,, 6806,, 11435, ,, 11423,, 11635, 9005, 8565,, 2959, 152,, 3447
, 10577,,,, 13106, 643, 9999, 3724, 4904, 13447, 1532,,, 7743,,, 6911, 2309, 1028, 2001, 9987, 13185,, 9767, 6278, 8246, 9164,, 658, 11895,, 6533, 3385,,, 13042, 14484, 1467,, 7064, 9150,, 12777, 6844,, 14249, 1013, 1311,, 3150, 1165,, 1254, 10505, 3167,, 1043,,, 11616, 10211, 548, 14697,,, 13472, 4833, 3516, 6481, 787,, 8372, 8023, 2227,, 5187, 12930,,, 2768,, 9646,, 10703, 852, 5960, 8555, 5208,, 6807,, 11436,,, 11424,, 11657, 9006, 8584,, 2960, 153,, 3448
, 10578,,,, 13107, 644, 10000, 3725, 4905, 13448, 1551,,, 7744,,, 6931, 2310, 1029, 2022, 10010, 13756,, 9768, 6279, 8247, 9165,, 659, 11896,, 6554, 3405,,, 13063, 14507, 1468,, 7085, 9170,, 12778, 6845,, 14269, 1038, 1312,, 3151, 1166,, 1255, 10506, 3168,, 1044,,, 11636, 10230, 549, 14698,,, 13473, 4834, 3517, 6482, 788,, 8373, 8024, 2228,, 5188, 12931,,, 2769,, 9647,, 10704, 871, 5961, 8556, 5229,, 6808,, 11437,,, 11425,, 11658, 9007, 8585,, 2980, 154,, 3449
, 10601,,,, 13130, 645, 10022, 3726, 4928, 13449, 1552,,, 7745,,, 6932, 2311, 1030, 2023, 10011, 13757,, 10214, 6280, 8267, 9166,, 660, 11912,, 6555, 3406,,, 13064, 14508, 1469,, 7086, 9171,, 12779, 6846,, 14270, 1509, 1330,, 3152, 1167,, 1256, 10507, 3188,, 1065,,, 11637, 10231, 550, 14699,,, 13474, 4835, 3518, 6483, 789,, 8374, 8025, 2229,, 5210, 12932,,, 2793,, 9670,, 10705, 872, 5962, 8576, 5230,, 6828,, 11460,,, 11426,, 11659, 9008, 8586,, 2981, 155,, 3450
, 10602,,,, 13131, 646, 10023, 3746, 4929, , 1554,,, 7746,,, 6933, 2312, 1031, 2024, 10012, 13758,, 10215, 6298, 8268, 9688,, 661, 11913,, 6556, 3407,,, 13065, 15083, 1470,, 7087, 9172,, 12780, 6847,, 14271, 1510, 1331,, 3153, 1168,, 1257, 10530, 3189,, 1066,,, 11638, 10232, 551, 14700,,, 13475, 4836, 3519, 6501, 790,, 8375, 8045, 2230,, 5211, 12933,,, 2794,, 9671,, 10706, 873, 5963, 8577, 5231,, 6829,, 11461,,, 11427,, 11660, 9028, 8587,, 2982, 177,, 3451
, 10603,,,, 13656, 664, 10446, 3747, 4930,, 1555,,, 7765,,, 6934, 2334, 1032, 2025, 10013, 13781,, 10216, 6299, 8269, 9689,, 662, 11914,, 6557, 3408,,, 13066, 15084, 1492,, 7088, 9173,, 12781, 6867,, 14272, 1511, 1332,, 3154, 1169,, 1279, 10531, 3190,, 1067,,, 11639, 10233, 569, 14720,,, 13495, 4837, 3520, 6502, 791,, 8376, 8046, 2231,, 5212, 12956,,, 3193,, 9672,, 10724, 874, 5964, 8578, 5232,, 6830,, 11462,,, 11446,, 11682, 9029, 8588,, 2983, 178,, 3452
, 10604,,,, 13657, 665, 10447, 3748, 4953,, 1556,,, 7766,,, 6935, 2335, 1033, 2026, 10035, 13782,, 10217, 6300, 8270, 9711,, 663, 11915,, 6558, 3409,,, 13088, 15107, 1493,, 7089, 9174,, 12782, 6868,, 14273, 1512, 1333,, 3155, 1187,, 1280, 10532, 3191,, 1068,,, 11640, 10234, 570, 14721,,, 13496, 4856, 3540, 6503, 811,, 8377, 8047, 2232,, 5213, 12957,,, 3194,, 9673,, 10725, 875, 5984, 8579, 5233,, 6831,, 11485,,, 11447,, 11683, 9030, 8589,, 2984, 179,, 3471
, 10605,,,, 13679, 666, 10448, 3749, 4954,, 1557,,, 7767,,, 6936, 2336, 1053, 2027, 10036, 13783,, 10218, 6301, 8271, 9712,, 687, 11916,, 6559, 3410,,, 13089, 15108, 1494,, 7112, 9175,, 12783, 6869,, 14294, 1513, 1334,, 3174, 1188,, 1281, 10556, 3192,, 1567,,, 11641, 10235, 571, 14722,,, 13497, 4857, 3541, 6504, 812,, 8378, 8048, 2251,, 5214, 12958,,, 3214,, 9695,, 10726, 876, 5985, 8580, 5254,, 6832,, 11486,,, 11448,, 11684, 9031, 8590,, 2985, 202,, 3472
, 11203,,,, 13680, 667, 10449, 3750, 4955,, 1580,,, 7768,,, 6956, 2934, 1054, 2028, 10037, 13784,, 10219, 6302, 8272, 9713,, 1134, 11917,, 6579, 3430,,, 13611, 15109, 1495,, 7512, 9196,, 12784, 6870,, 14295, 1533, 1335,, 3175, 1189,, 1754, 10557, 3716,, 1568,,, 11642, 10236, 572, 14723,,, 13498, 4858, 3542, 6505, 813,, 8398, 8049, 2252,, 5235, 12982,,, 3215,, 9696,, 10727, 877, 5986, 8581, 5255,, 6833,, 11487,,, 11449,, 11708, 9032, 8609,, 3004, 203,, 3473
, 11226,,,, 13681, 668, 10450, 3772, 4979,, 1581,,, 7769,,, 6957, 2935, 1055, 2046, 10558, 13806,, 10240, 6303, 8293, 9714,, 1135, 11918,, 6580, 3431,,, 13612, , 1517,, 7513, 9197,, 12785, 6871,, 14296, 1534, 1336,, 3176, 1190,, 1778, 11055, 3717,, 1569,,, 11643, 10255, 573, 14724,,, 13499, 4859, 3543, 6506, 814,, 8399, 8050, 2253,, 5236, 12983,,, 3216,, 9697,, 10728, 897, 5987, 8601, 5256,, 6854,, 11960,,, 11450,, 12283, 9033, 8610,, 3005, 204,, 3474
, 11227,,,, 13682, 669, 10468, 3773, 4980,, 1582,,, 7770,,, 6958, 2936, 1056, 2047, 10559, 13807,, 10241, 6304, 8294, 9715,, 1158, 11919,, 6581, 3432,,, 13613,, 1518,, 7537, 9198,, 12805, 6872,, 14297, 1535, 1337,, 3177, 1191,, 1779, 11079, 3718,, 1590,,, 11644, 10256, 574, 14725,,, 13500, 4860, 3544, 6528, 815,, 8400, 8071, 2254,, 5237, 13007,,, 3217,, 9698,, 10729, 898, 5988, 8602, 5780,, 6855,, 11961,,, 11451,, 12284, 9034, 8611,, 3006, 228,, 3475
, 11228,,,, 13703, 670, 10469, 3774, 5453,, 1606,,, 7791,,, 6959, , 1057, 2048, 10560, 13808,, 10242, 6305, 8295, 9736,, 1159, 11937,, 6582, 3433,,, 13614,, 1519,, 7538, 9199,, 12806, 6893,, 14298, 1536, 1355,, 3178, 1192,, 1780, 11080, 3719,, 1591,,, 11663, 10257, 575, 14745,,, 13520, 4861, 3545, 6529, 816,, 8401, 8072, 2255,, 5238, 13428,,, 3218,, 9699,, 10730, 899, 5989, 8603, 5781,, 6856,, 11984,,, 11452,, 12285, 9053, 8612,, 3007, 229,, 3476
, 11229,,,, 13704, 671, 10470, 3775, 5454,, 1607,,, 7792,,, 6960,, 1058, 2049, 10561, 13809,, 10243, 6323, 8296, 9737,, 1160, 11938,, 6583, 3434,,, 13615,, 1542,, 7561, 9200,, 12807, 6894,, 14320, 1537, 1356,, 3179, 1193,, 1802, 11081, 3739,, 1592,,, 11664, 10258, 576, 14746,,, 13521, 4862, 3565, 6530, 836,, 8402, 8073, 2256,, 5239, 13429,,, 3219,, 9720,, 10731, 900, 6011, 8604, 5782,, 6857,, 11985,,, 11453,, 12309, 9054, 8613,, 3008, 253,, 3477
, 11828,,,, 13705, 672, 10471, 3798, 5477,, 2180,,, 7793,,, 6981,, 1078, 2050, 10582, 13810,, 10244, 6324, 8764, 9738,, 1183, 11939,, 6604, 3456,,, 13616,, 1543,, 7562, 9220,, 12808, 6895,, 14795, 1538, 1357,, 3198, 1213,, 1803, 11082, 3740,, 1593,,, 11665, 10259, 594, 14747,,, 13522, 4863, 3566, 7005, 837,, 8403, 8074, 2257,, 5240, 13454,,, 3220,, 9721,, 10749, 901, 6012, 8605, 5806,, 6858,, 11986,,, 11454,, , 9055, 8614,, 3009, 601,, 3496
, 11851,,,, 13706, 688, 10472, 3799, 5478,, 2207,,, 7794,,, 6982,, 1079, 2051, 10583, 14381,, 10265, 6325, 8765, 9739,, 1184, 11940,, 6605, 3457,,, 13617,, 1544,, 7563, 9221,, 12809, 6896,, 14796, 1539, 1358,, 3199, 1214,, 1804, 11083, 3741,, 1594,,, 11666, 10260, 595, 14748,,, 13523, 4884, 3567, 7006, 838,, 8424, 8075, 2258,, 5260, 13455,,, 3221,, 9722,, 10750, 925, 6013, 8626, 5807,, 7351,, 11987,,, 11471,,, 9056, 8615,, 3010, 625,, 3497
, 11852,,,, 13707, 689, 10473, 3823, 5479,, ,,, 7795,,, 6983,, 1080, 2052, 10584, 14382,, 10266, 6326, 8766, 9740,, 1185, 11941,, 6606, 3458,,, 13618,, 1545,, 7564, 9222,, 12810, 6897,, 14797, 1540, 1359,, 3200, 1215,, 1805, 11104, 3742,, 1615,,, 11667, 10282, 596, 14749,,, 13524, 4885, 3568, 7028, 839,, 8425, 8097, 2276,, 5261, 13479,,, 3222,, 9723,, 10751, 1526, 6509, 8627, 5831,, 7352,, 12009,,, 11472,,, 9057, 8616,, 3030, 648,, 3498
, 11853,,,, 13729, 690, 10474, 4251, 5480,,,,, 7817,,, 6984,, 1081, 2053, 10585, 14406,, 10267, 6327, 8767, 9741,, 1186, 11942,, 6607, 3483,,, 13637,, 2067,, 7586, 9223,, 12831, 6898,, 14819, 1559, 1360,, 3201, 1216,, 1826, 11105, 3743,, 1616,,, 11668, 10283, 597, 14750,,, 13525, 4886, 3569, 7029, 840,, 8450, 8098, 2277,, 5262, 13480,,, 3239,, 9724,, 10752, 12725, 6510, 8628, 5832,, 7353,, 12010,,, 11473,,, 9058, 8634,, 3031, 649,, 3499
, ,,,, 13730, 691, 10475, 4272, 5503,,,,, 8316,,, 6985,, 1082, 2071, 10586, 14407,, 10268, 6328, 8768, 9763,, 1208, 11943,, 6608, 3508,,, 13638,, 2068,, 7587, 9224,, 12832, 6918,, 14820, 1560, 1361,, 3202, 1217,, 1827, 11106, 3744,, 1617,,, 11690, 10284, 598, 14770,,, 13545, 4887, 3570, 7030, 841,, 8475, 8099, 2278,, 5263, 13481,,, 3240,, 9745,, 10753, 12726, 6511, 9129, 5833,, 7354,, 12011,,, 11474,,, 9059, 8635,, 3032, 650,, 3500
,,,,, 13731, 692, 10476, 4273, 5504,,,,, 8317,,, 7506,, 1083, 2072, 10606, 14408,, 10269, 6329, 8769, 9764,, 1209, 11944,, 6609, 3982,,, 13639,, 2069,, 7588, 9225,, 12833, 6919,, 14821, 1561, 1380,, 3203, 1218,, 1828, 11107, 3745,, 1618,,, 11691, 10757, 599, 14771,,, 13546, 4888, 3571, 7031, 861,, 8500, 8100, 2279,, 5811, 13504,,, 3241,, 9746,, 10754, 12727, 6512, 9130, 5856,, 7378,, 12012,,, 11475,,, 9077, 8636,, 3033, 673,, 3501
,,,,, 13732, 693, 10493, 4274, 5505,,,,, 8318,,, 7507,, 1104, 2073, 10607, 14432,, 10289, 6330, 8770, 9765,, 1210, 11962,, 6629, 3983,,, 13640,, 2070,, 7589, 9771,, 12834, 6920,, 14822, 1562, 1381,, 3204, 1219,, 1829, 11108, 3763,, 1619,,, 11692, 10758, 600, 14772,,, 13547, 4910, 3591, 7052, 862,, 8922, 8123, 2280,, 5812, 13505,,, 3242,, 9747,, 10755, 12750, 6513, 9153, 5857,, 7379,, 12013,,, 11476,,, 9078, 8637,, 3034, 674,, 3502
,,,,, 14281, 694, 10494, 4275, 5528,,,,, 8319,,, 7508,, 1105, 2074, 10608, 14433,, 10290, 6348, 8771, 9766,, 1211, 11963,, 6630, 3984,,, 13641,, 2092,, 7590, 9772,, 12835, 6921,, 14823, 1563, 1382,, 3225, 1238,, 1830, 11130, 3764,, 1620,,, 12113, 10782, 619, 15320,,, 13548, 4911, 3592, 7053, 863,, 8923, 8124, 2281,, 5813, 13506,,, 3243,, 9748,, 10756, 12751, 6534, 9154, 5858,, 7380,, 12031,,, 11477,,, 9079, 8638,, 3035, 675,, 3521
,,,,, 14304, 695, 10495, 4276, 5529,,,,, 8320,,, 7531,, 1106, 2075, 10609, 14434,, 10291, 6349, 8772, 9790,, 1212, 11964,, 6631, 4006,,, 13642,, 2093,, 7610, 9773,, 12857, 6922,, 14843, 1564, 1383,, 3727, 1239,, 1831, 11131, 3765,, 1639,,, 12114, 10783, 620, 15321,,, 13549, 4912, 3593, 7054, 864,, 8924, 8125, 2282,, 5835, 13507,,, 3244,, 9749,, 10777, 12752, 6535, 9155, 5881,, 7381,, 12032,,, 11478,,, 9080, 8639,, 3055, 679,, 3522
,,,,, 14305, 696, 10496, 4297, 5530,,,,, 8340,,, 7532,, 1107, 2076, 10610, 15057,, 10292, 6350, 8789, 9791,, 1233, 11965,, 6632, 4007,,, 13643,, 2094,, 7611, 9774,, 12858, 6946,, 14844, 1565, 1384,, 3728, 1240,, 1852, 11132, 3766,, 1640,,, 12137, 10806, 621, 15322,,, 13550, 4935, 3594, 7055, 865,, 8946, 8619, 2302,, 5836, 13530,,, 3245,, 10245,, 10778, 12775, 6536, 9156, ,, 7382,, 12033,,, 11498,,, 9081, 8640,, 3056, 680,, 3523
,,,,, 14306, 697, 10497, 4298, 5553,,,,, 8341,,, 7533,, 1108, 2077, 10611, 15058,, 10293, 6351, 8790, 10336,, 1234, 11966,, 6633, 4008,,, 13662,, 2117,, 7612, 9775,, 12859, 7418,, 14845, 1566, 1385,, 3729, 1241,, 1853, 11155, 3767,, 1641,,, 12138, 10807, 622, 15323,,, 14145, 4936, 3595, 7056, 866,, 8947, 8620, 2303,, 5837, 13531,,, 3246,, 10246,, 11251, 12776, 6537, 9177,,, 7383,, 12034,,, 11499,,, 9082, 8641,, 3057, 681,, 3524
,,,,, 14307, 714, 10498, 4299, 5554,,,,, 8342,,, 7534,, 1657, 2078, 10612, 15059,, 10294, 6352, 8791, 10337,, 1235, 11967,, 6655, 4009,,, 13663,, 2118,, 7613, 9796,, 12860, 7419,, 14846, 1584, 1386,, 3751, 1242,, 1854, 11156, 3768,, 1642,,, 12139, 10808, 623, 15324,,, 14146, 4960, 3596, 7057, 889,, 8948, 8621, 2304,, 5838, 13532,,, 3264,, 10270,, 11252, 13272, 6538, 9178,,, 7403,, 12035,,, 11500,,, 9083, 8659,, 3058, 698,, 3525
