404
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.66079825,0.43113232,-0.37935576,-0.6526832,-0.4918896,0.43374935,1.6126975,1.4783199,0.34085283,18.003439,11.896642,7.7618647,9.208333,116.72916,46.041668,1.892423,1.7110682,6.0870156,0,10,0.75959766,1,0,0,6591,6591
2,0.84596372,0.68834251,0,0,0,1,3.4516559,1.9326551,6.1363297,21.339342,18.052311,14.688776,123.82098,148.45679,46.864197,1.6075454,1.9865589,1.4197853,0,16,0.72808993,1,0,0,22244.625,22244.625
3,0.79827422,0.6239956,0.41909528,-0.39817607,0.68879658,0.4374634,3.1620431,0.92473799,4.5697579,16.56485,13.223292,10.336394,97.703125,158.23438,148.89063,1.3768272,1.2327656,2.8964419,0,10,0.68316573,1,0,0,8788,8788
4,0.59949648,0.48991647,0,0,0,1,1.822747,1.7600632,4.5809774,15.268576,9.1534567,7.4803267,146.03334,16.9,104,1.4409766,1.3613331,6.1854038,0,6,0.73653287,1,0,0,4119.375,4119.375
5,0.77012819,0.71433383,0.061313316,-0.76575363,-0.13377251,0.62607259,3.1240845,1.6326894,6.2797508,18.694939,14.397499,13.354427,148.375,95.5,70.875,4.9034805,1.4227916,3.8860967,0,16,0.76752377,1,0,0,14280.5,14280.5
6,0.89230663,0.72613513,-0.41364184,0.55593282,0.13344924,0.70854104,4.5966692,0.58413613,5.4691992,13.188196,11.767915,9.5764132,7.1190476,69.023811,99.666664,5.1659083,1.5311077,0.74495125,0,9,0.68220443,1,1,1,5767.125,5767.125
7,0.11175203,0.076213069,0.52611995,-0.43883416,0.45181018,0.57139301,3.6017778,1.558859,4.7108722,121.57629,13.586397,9.2657022,135.05556,87.533333,113.1,1.7773501,1.5095133,3.1677256,0,17,0.0085174935,1,1,1,24716.25,24716.25
8,0.095396467,0.078396663,-0.64799863,-0.20777056,-0.68069798,0.27125537,3.1298625,1.5161923,0.015790762,122.01452,11.639753,9.5655308,102.66666,98.833336,59.666668,1.5018654,1.4968706,0.88130903,0,17,0.0075580277,1,1,1,21420.75,21420.75
9,0.70511121,0.54967779,0,0,0,1,3.2809689,1.768585,6.1784797,17.355957,12.237881,9.540185,154.43103,166.75862,130,1.7941661,1.4433075,4.5315142,0,8,0.7272594,1,0,0,7964.125,7964.125
10,0.93212706,0.79007739,0.037380844,-0.72355002,-0.0095510697,0.68919295,2.4310849,0.9028964,3.3311205,23.353018,21.767981,18.450691,32.066666,20.848148,20.318518,1.6362709,1.6206608,4.6746292,0,17,0.74826753,1,1,1,37074.375,37074.375
11,0.76270604,0.67854065,-0.13030413,-0.65333182,-0.21185252,0.71505028,2.7944982,2.3246362,5.6048198,25.448984,19.410093,17.268169,57.495934,122.86585,138.29675,1.8611991,1.7520634,4.8429942,0,16,0.75519764,1,0,0,33778.875,33778.875
12,0.1416887,0.10808981,0.60978317,-0.3332324,0.47487488,0.54001343,3.1317828,1.1779615,6.2774315,94.782166,13.429563,10.244987,36.613926,139.37975,112.47469,1.9201552,1.5365483,2.9204237,0,15,0.0098831002,1,1,1,21695.375,21695.375
13,1,1,-0.37935576,-0.6526832,-0.4918896,0.43374935,nan,nan,nan,3.8678143,3.8678143,3.8678143,84.5,71.5,58.5,1.6919144,1.6468796,1.3053995,0,1,1,1,0,0,274.625,274.625
