405
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.1573261,0.13698886,0.54244637,0.28669626,-0.74902421,0.25003994,4.7866006,0.17118129,6.2265553,93.312561,14.680501,12.782782,18.382813,150.76953,111.71875,4.8764057,1.3210951,3.9039936,0,17,0.025279887,1,1,1,35152,35152
2,0.79941863,0.090222761,-0.55795926,-0.63300711,-0.35120058,0.4057605,1.5919943,1.5493774,0.76101226,61.932121,49.509693,5.587687,42.033333,148.63333,146.89999,1.561774,2.0086904,6.1483011,0,11,1.9937563e-05,1,1,1,8238.75,8238.75
3,0.10916678,0.10079317,-0.46413389,0.29196873,0.76713467,0.33292401,2.2664979,1.5843627,4.6989584,120.69283,13.175647,12.165011,40.287735,152.56604,105.65566,4.5603299,1.1607324,5.6833591,0,18,0.0059835212,1,1,1,29110.25,29110.25
4,0.93185985,0.67147499,0.64502925,0.3669982,-0.56615645,0.35877082,1.8738815,1.6329261,5.6549902,17.803314,16.590195,11.954481,32.882355,35.303921,87.303925,0,0,0,0,11,0.76153994,1,0,0,14005.875,14005.875
5,0.87594831,0.76002181,0,0,0,1,1.3623798,1.4050964,4.4258785,14.590278,12.780329,11.088929,162.28334,123.28333,112.88333,4.6917129,1.9057286,0.84507531,0,11,0.77873081,1,0,0,8238.75,8238.75
6,0.90449148,0.63618147,0,0,0,1,3.3992054,1.4048034,4.2530584,21.378103,19.336313,13.600353,163.14197,32.580246,58.419754,4.5722289,1.9148816,2.4140551,0,17,0.75199836,1,0,0,22244.625,22244.625
7,0.82489544,0.72457844,0,0,0,1,3.5180616,1.5079391,4.9022408,19.513443,16.09655,14.13902,33.109375,86.429688,95.773438,4.5992622,1.2772816,0.20062187,0,17,0.75288224,1,0,0,17576,17576
8,0.98702818,0.61375767,-0.45561963,-0.52134669,-0.59927779,0.40183881,4.4329844,0.62160349,5.7557864,21.491676,21.212891,13.190681,164.5407,58.953487,176.10464,1.8326917,1.529568,0.12754446,0,15,0.72454011,1,1,1,23617.75,23617.75
9,0.18354301,0.15658189,0.65595895,0.46595588,-0.40461972,0.43460992,1.1086508,1.558737,4.6925249,70.485336,12.93709,11.036727,22.662163,127.10135,22.047297,4.5089045,1.8700365,3.2736366,0,17,0.026033791,1,1,1,20322.25,20322.25
10,0.83968008,0.63140291,0,0,0,1,3.1610146,1.6011262,4.4417915,21.531717,18.079754,13.59519,149.83766,150.25974,22.116882,1.4589709,1.8999116,0.63809526,0,13,0.78963876,1,0,0,21146.125,21146.125
11,0.10288128,0.090026848,-0.70514959,0.11130992,-0.66708773,0.21299778,1.6270671,0.061619349,3.0819018,95.241486,9.7985649,8.5742912,71.046509,149.80232,19.802326,1.1051719,1.5900493,1.4182941,0,13,0.005428317,1,1,1,11808.875,11808.875
12,0.35380158,0.23699258,0.62196457,-0.35080251,0.38249606,0.58633989,4.6830578,0.48635074,0.0083665578,52.014835,18.402929,12.32713,23.117924,18.702829,53.594341,2.0500247,1.5906023,3.0771165,0,20,0.070860699,1,1,1,29110.25,29110.25
13,0.070818774,0.05056091,-0.61524594,0.12985206,0.76650405,0.13069956,4.7309833,0.29143634,0.0082039619,118.78575,8.412262,6.0059161,9.8548384,102.32258,123.29032,4.673274,1.3600173,5.089283,0,7,0.004454344,1,1,1,8513.375,8513.375
