408
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.81065589,0.59046566,-0.55790341,-0.28109956,-0.4584277,0.6321162,1.7196325,1.5612667,6.1929741,28.824301,23.366589,17.01976,20.01852,201.9259,68.237053,1.0941796,1.3495419,0.16073412,0,17,0.71105921,1,1,1,44851.531,44851.531
2,1,1,0,0,0,1,nan,nan,nan,5.5934548,5.5934548,5.5934548,9.3999996,159.79999,178.59999,0,0,0,0,2,1,1,0,0,830.58392,830.58392
3,0.78664666,0.7035929,0.7676599,-0.18008979,0.57293069,0.22364339,3.4226062,1.2942054,0.42585286,32.111748,25.260599,22.593597,250.27504,174.22041,235.10699,1.7125272,1.8167362,2.1733849,0,12,0.78238934,1,1,1,73091.383,73091.383
4,0.86661649,0.67564696,0.60593754,0.55282098,-0.32933083,0.46772832,2.8014898,2.0646222,4.8062897,35.558784,30.815828,24.025185,45.938705,124.09512,31.762888,4.4946609,1.9236135,3.0154788,0,18,0.71063322,1,1,1,102992.41,102992.41
5,1,1,0,0,0,1,nan,nan,nan,5.5934548,5.5934548,5.5934548,9.3999996,9.3999996,197.39999,4.5162191,1.2990198,2.3751838,0,3,1,1,0,0,830.58392,830.58392
6,0.86557275,0.75448781,0,0,0,1,0.94568372,0.3628242,3.5105412,28.690426,24.833651,21.646578,48.305557,61.100002,139.82504,1.3035296,1.7347616,3.5568123,0,12,0.67967767,1,0,0,59802.043,59802.043
7,0.84585017,0.58832526,-0.68698591,0.35386381,0.61891407,0.14062802,1.7423264,1.8399187,5.4629273,24.461283,20.69058,14.391191,157.6514,14.502855,157.11435,4.4601612,1.7663792,5.4114642,0,9,0.7853651,1,1,1,29070.438,29070.438
8,0.3899433,0.13895389,0.64897925,-0.52593786,0.3427898,0.4297795,3.171931,1.5790962,4.6954288,110.64481,43.145203,15.374528,19.898705,145.63896,204.84669,1.7872651,1.9774841,3.1493752,0,16,0.00038958425,1,1,1,63954.961,63954.961
9,0.13781966,0.089491434,0.72023278,-0.20624553,0.62507921,0.21909699,1.5560321,1.2002716,0.0060722693,127.19256,17.529636,11.382645,67.509079,47.341816,50.5891,1.62903,1.6936501,2.1868222,0,11,0.014652079,1,1,1,45682.117,45682.117
10,0.17577685,0.11223693,0.74332726,0.02510423,0.65267062,0.14441413,0.85437638,1.5466784,4.7147036,116.83276,20.536495,13.11295,254.0686,220.49712,38.674282,1.8223143,1.6773289,1.7547944,0,12,0.016711215,1,1,1,58140.875,58140.875
11,0.14336155,0.093276262,0.15939566,-0.45014176,0.37194926,0.79600197,1.0348496,1.5908576,4.7301545,163.38693,23.423405,15.240123,210.27206,147.69009,88.07206,1.4739962,0.99568188,3.9349415,0,18,0.0076526254,1,1,1,92194.813,92194.813
12,0.1228011,0.1077858,0.79310286,-0.19660117,-0.57648522,0.00079854782,1.5520606,0.38833135,3.1551366,154.95265,19.028355,16.701694,56.126205,70.636902,200.68529,4.4680133,1.91275,4.9539943,0,19,0.012270348,1,1,1,85550.141,85550.141
13,0.83056021,0.68192732,0,0,0,1,3.9132404,1.2032075,4.1922884,35.218891,29.251411,24.016726,204.82104,73.221054,79.07547,4.4340873,1.7727588,4.1401415,0,17,0.63652784,1,0,0,94686.57,94686.57
14,0.84933543,0.67201036,0,0,0,1,3.0203936,2.3574905,6.0058889,20.917023,17.765568,14.056456,89.863991,102.64799,157.92001,1.4724997,1.8422426,3.9895921,0,10,0.76984054,1,0,0,20764.598,20764.598
15,0.76130939,0.62274313,-0.24880588,0.70578021,0.28219801,0.60027838,1.9889364,1.4970126,5.2336693,24.332159,18.524302,15.152684,8.5187483,11.162499,238.2312,4.6118598,1.6911469,0.79242045,0,9,0.69209266,1,1,1,26578.686,26578.686
