403
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.1436654,0.13838495,0.69067609,0.14792769,-0.68678457,0.17149591,1.5351326,0.17734823,3.1793478,105.57413,15.167351,14.609873,133.72238,106.8561,146.79555,4.6786752,1.5686284,4.2566943,0,23,0.0099987965,1,1,1,39011.43,39011.43
2,0.89741105,0.66804326,0.49741283,0.008252183,-0.84055728,0.21441989,1.6643245,1.841316,5.6672969,15.88605,14.256317,10.612569,86.22934,98.957336,156.97862,4.4792118,1.0413857,4.4460344,0,11,0.71828294,1,1,1,9423.0508,9423.0508
3,0.77172923,0.5505501,0.67027372,0.24330725,-0.69989407,0.041025262,0.69606948,0.6912787,4.3566976,17.493233,13.50004,9.6309013,157.42775,146.79723,130.07503,5.0020456,1.5877277,4.3056335,0,10,0.77180976,1,1,1,9046.1289,9046.1289
4,0.91503102,0.75420463,0.71306598,0.45037183,-0.49844354,0.20063911,0.29067183,0.9258737,4.1871963,17.661501,16.160822,13.320387,14.118337,141.6133,65.073318,4.893033,2.0071039,3.7663717,0,15,0.76045758,1,1,1,15076.881,15076.881
5,0.9175185,0.84282839,0,0,0,1,1.8524218,0.58371663,0.79422212,20.205847,18.539238,17.030062,53.238136,52.677723,100.74299,1.6386999,1.4947772,2.9830086,0,20,0.7261005,1,0,0,25065.314,25065.314
6,0.73853624,0.64246428,0.53187317,-0.42324698,0.54161328,0.49459887,6.2002659,0.6525352,5.4060555,23.447458,17.316797,15.064154,31.418663,112.18996,38.528015,4.6392202,1.9498848,5.9150705,0,17,0.65716457,1,0,0,23557.627,23557.627
7,0.16389883,0.1233475,0.19203719,0.65265542,0.059635691,0.73048353,3.759331,0.01930131,0.95976645,72.807755,11.933105,8.9806538,146.67062,24.5592,123.73729,4.3447671,1.4964025,1.7755022,0,15,0.0086068334,1,1,1,12626.888,12626.888
8,1,1,0,0,0,1,nan,nan,nan,3.4116106,3.4116106,3.4116106,154.79999,120.39999,51.599998,1.6386999,1.4947772,2.9830086,0,1,1,1,0,0,188.46101,188.46101
9,0.78837699,0.65327352,-0.23529525,-0.74294811,-0.075951748,0.62200934,2.9616482,0.65774751,2.8976009,16.079115,12.676404,10.50406,13.122966,119.76293,61.920002,1.3855908,1.7871518,5.1406054,0,10,0.7562235,1,1,1,8480.7461,8480.7461
10,0.74356449,0.63770247,0,0,0,1,2.3898795,2.0204971,5.6009903,14.938868,11.108011,9.5265522,87.479568,14.425806,51.600002,4.6839552,1.5648524,0.19656935,0,11,0.53459406,1,0,0,5842.2915,5842.2915
11,0.84681368,0.6292184,0.53187317,-0.42324698,0.54161328,0.49459887,1.5352571,2.3292437,5.1788211,14.975219,12.681221,9.4226828,135.2757,28.666672,133.26131,1.9106555,1.4836301,5.657588,0,15,0.69683349,1,0,0,6973.0576,6973.0576
12,0.88008505,0.78525591,0,0,0,1,4.1818361,1.1096785,4.9062757,18.966568,16.692194,14.89361,73.528496,61.411697,53.66872,4.8766294,1.9575653,6.2264533,0,16,0.67922306,1,0,0,18280.719,18280.719
13,0.8676495,0.69664758,0.46706989,0.49710071,-0.47188777,0.55862206,1.7848417,2.1289039,5.4163399,19.639956,17.040596,13.682126,143.74275,30.889793,77.517021,1.7858719,1.6556195,0.29416791,0,18,0.82775265,1,0,0,18469.18,18469.18
14,0.91448408,0.84341305,0.53187317,-0.42324698,0.54161328,0.49459887,3.352525,1.4846047,0.30185676,12.910303,11.806268,10.888719,36.529526,136.61717,58.48,5.0535321,1.3156371,0.11039476,0,12,0.76890999,1,0,0,6596.1353,6596.1353
15,0.74318767,0.61900175,-0.45440674,-0.37194693,-0.55266631,0.5913797,1.5707964,1.3934436,4.712389,10.640799,7.9081106,6.5866728,163.13939,131.86668,29.709093,1.4375119,1.2552457,0.065632217,0,5,0.56762654,1,1,1,2073.071,2073.071
16,0.066989832,0.058891006,-0.080178082,-0.69070518,-0.40228379,0.59553808,1.5887314,2.347924,6.2637625,97.197754,6.5112615,5.7240734,137.36113,63.544434,103.67777,2.0493226,1.5377947,5.4220438,0,9,0.0023528168,1,1,1,4523.0645,4523.0645
17,0.12028233,0.10522685,-0.026775997,-0.71781546,0.16600344,0.67562324,0.013208568,0.28947207,0.017575825,88.585999,10.65533,9.3216257,128.73241,99.224899,142.87469,1.29258,1.6027539,4.5087423,0,15,0.0082956916,1,1,1,14134.576,14134.576
18,0.07450594,0.052766148,-0.23141426,0.59868664,0.12102324,0.75721538,3.6059961,1.5739379,4.701407,104.35216,7.7748556,5.5062613,24.571434,81.577133,67.65332,4.922749,1.3938305,1.0434637,0,11,0.0054419185,1,1,1,6596.1353,6596.1353
19,0.76972473,0.65407258,0.36679894,0.57303119,-0.4220511,0.59913826,0.81981027,1.5085826,4.5970416,17.614332,13.558187,11.521052,71.909615,8.8429403,30.512997,4.7566957,1.4965405,2.7538755,0,13,0.83584332,1,1,1,11119.2,11119.2
