421
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,Phases,SurfaceFeatures,SurfaceFeatures_2,Volumes,Volumes_2
1,0.071377076,0.066856422,0.38996613,0.67162752,-0.1469202,0.61258256,3.1568995,1.9603148,6.2551069,179.20026,12.79079,11.980687,226.20001,216.45001,11.700001,4.4217262,1.778603,2.3322415,0,9,0.00098882394,1,1,1,28829.033,28829.033
2,0.78171271,0.68005574,-0.21917522,0.47431543,0.17230719,0.83504331,3.6227942,1.2929705,0.24081577,32.908493,25.724987,22.379608,101.31136,266.97272,290.6387,5.112668,1.8110175,0.83038765,0,12,0.55211562,1,0,0,70470.969,70470.969
3,0.90924919,0.62086135,-0.21917522,0.47431543,0.17230719,0.83504331,1.848189,1.7142406,5.748487,26.480026,24.076942,16.440426,32.291996,41.183994,220.89601,5.0866919,1.9445727,2.5273237,0,12,0.63078433,1,0,0,40040.324,40040.324
4,0.71402305,0.51661849,-0.42477748,0.66221052,0.10447325,0.60838032,2.516679,1.8404478,5.575572,21.060047,15.037359,10.88001,213.52501,89.212494,272.02499,4.1907482,1.6320287,1.002674,0,7,0.55143416,1,0,0,12812.903,12812.903
5,0.91021764,0.59133035,0,0,0,1,4.4712925,0.56394458,5.4727674,34.662033,31.549994,20.496712,295.31674,130.43333,247.00012,1.0096207,1.4113755,0.069525659,0,12,0.66317183,1,0,0,86487.094,86487.094
6,0.92481917,0.78196895,0,0,0,1,1.2043072,0.87848395,6.1872416,30.450399,28.161116,23.811268,61.074005,38.844002,260.44186,4.7162986,1.842544,3.0417295,0,12,0.71956128,1,0,0,80080.648,80080.648
7,0.76723641,0.72923398,0.017338092,0.65930259,-0.24184436,0.71170974,3.0131981,1.0472159,0.72939807,35.449539,27.198175,25.851007,157.17,264.41998,200.06989,1.6157985,1.3119065,5.0248513,0,11,0.66063535,1,0,0,96096.773,96096.773
8,0.94803655,0.80237842,0,0,0,1,6.2626033,0.33021563,5.4708958,33.723526,31.971138,27.059031,294.97186,202.03096,103.48733,1.5215306,1.3251035,1.2272371,0,16,0.69762135,1,0,0,113714.52,113714.52
9,0.82585543,0.73167288,-0.65142047,-0.18800336,-0.73285496,0.056830395,1.3861673,1.5429598,4.699255,33.083191,27.321936,24.206074,220.78328,30.76667,270.61664,1.774375,1.4900966,1.2124342,0,12,0.74833739,1,1,1,86487.094,86487.094
10,0.67694545,0.54238015,-0.50142306,-0.63194388,-0.38500807,0.44831979,0.17503245,2.5996637,0.2361657,19.023203,12.877671,10.317808,220.34999,218.40001,33.149998,4.1651998,1.555598,1.1615049,0,4,0.61596894,1,0,0,9609.6777,9609.6777
11,0.84372979,0.759314,0.3884415,0.77514905,-0.072034419,0.49301946,2.9386592,0.66009957,4.0100799,32.691479,27.582773,24.823095,311.48495,70.420738,277.93018,4.3929291,2.0984247,2.1804204,0,12,0.60824984,1,1,1,84885.484,84885.484
12,0.8739363,0.73308676,0,0,0,1,1.8880582,0.57288897,2.9378853,31.505077,27.533432,23.095957,294.37201,62.945999,199.13391,1.5691118,1.5229422,0.16280417,0,14,0.79124415,1,0,0,80080.648,80080.648
13,0.78213078,0.66092968,0,0,0,1,5.6319871,0.14445211,5.0433769,29.88168,23.37138,19.749687,242.25882,217.82648,224.3647,4.8899298,1.5528649,4.0539403,0,10,0.74386024,1,0,0,54454.84,54454.84
14,0.079196058,0.056468088,-0.32497907,-0.66082364,-0.46063724,0.4954938,0.79333383,1.5743766,4.7196937,213.14711,16.880411,12.03601,150.25262,15.086842,186.89206,1.8627056,1.6554961,5.9183965,0,11,0.0042514564,1,1,1,60861.289,60861.289
15,0.18814616,0.16784742,-0.44215342,0.54465681,0.49196899,0.5155732,3.5594561,1.5901734,4.7063093,165.45041,31.128859,27.770426,187.53241,85.622726,276.41281,4.6323099,1.5550972,0.12692562,0,25,0.023058988,1,1,1,281883.88,281883.88
16,0.10847347,0.10347385,-0.66387016,0.18013124,0.63975304,0.34284872,1.6159657,1.0526996,0.022851877,190.99644,20.718048,19.763138,142.71112,254.94443,121.189,4.9393926,1.5171121,5.4693041,0,12,0.0097413575,1,1,1,129730.65,129730.65
