1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
8030,551,9101,4421,5559,8224,11913,,,11165,,2654,4698,7011,,2409,13388,8157,3591,1196,11818,,,7238,1633,10999,951,4436,7643,6943, ,9490,1936,,3079,5491,,11967,,12410,4027,10907,3745,9882,,,9341,12028,4897,,1288,8034,,6325,940,1305,12453,8284,9871,4784,9290,,3999,,9781,,2135,694,246,14934,6010,231,,6776,9170,2911,928,560,1024,12084,5204,2320,,,,8455,2794,,5809,12191,,14581,12424,10201,7842,11302
8031,552,9102,4422,5560,8721,11935,,,11166,,2655,4701,7012,,2431,13411,8158,3592,1197,11819,,,7239,1657,11000,952,4437,7644,6944,,9514,1937,,3080,5492,,11991,,12411,4028,10930,3746,9901,,,9342,12029,4898,,1289,8035,,6347,941,1306,12454,8305,9872,4805,9313,,4000,,9782,,2136,695,247,14935,6011,232,,6796,9171,2933,929,561,1025,12085,5205,2321,,,, ,2815,,5810,12192,,14582,12974,10223,8314,11303
8032,553,9103,4423,5561,8746,11936,,,11190,,2656,4702,7013,,2432,13412,8159,3593,1198,11820,,,7240,1658,11001,953,4438,7645,6945,,9515,1958,,3081,5493,,12515,,12412, ,10931,3768,9902,,,9343,12030,4899,,1313,8036,,6348,942,1307,12952,8306,9873,4806,9314,,4001,,9783,,2137,696,248,14936,6029,233,,6797,9172,2934,930,562,1048,12110,5226,2322,,,,,2816,,5831,12193,,14604,12975,10224,8336,11324
8052,554,9104,4424,5562,8747,11937,,,11191,,2677,4720,7035,,2433,13413,8160,3594,1218,11821,,,7241,1659,11002,954,4439,7646,6946,,10014,1959,,3104,5514,,12516,,13010,,10932,3769,9903,,,9366,12051,4900,,1338,8037,,6349,943,1330,12953,8307,9874,4807,9315,,4022,,9784,,2138,697,249,14958,6030,234,,6798,9192,2935,931,563,1049, ,5227,2346,,,,,2817,,5832,12217,,14605,12999,10225,8337,11325
8053,555,9127,4425,5563,8748,11938,,, ,,2678,4721,7036,,2434,13438,8177,3595,1219,11839,,,7262,1681,11003,976,4440,7647,6947,,10015,1960,,3105,5515,,12540,, ,,10933,3770,9904,,,9367,12052,4922,,1913,8560,,6372,944,1331,12954,8331,9893,4808,9338,,4023,, ,,2139,715,250,14959,6031,235,,6799,9193,2936,932,564,1050,,5228,2347,,,,,2818,,5833,12665,,14606,13000,10226,8338,11326
8054,576,9128,4446,5564,8770,11939,,,,,2679,4722,7037,,2435,13937,8178,3596,1220,11840,,,7263,1682,11004,977,4461,7648,6968,,10038,2559,,3555,5516,,12541,,,,10934,3793,9905,,, ,12053,4923,,1938,8561,,6373,964,1332,12955,8829,9894,4809,9339,,4524,,,,2160,716,270,14960,6032,236,,6800,9194,3435,955,565,1074,,5229,2348,,,,,2819,,5834,12666,,14607,13023,10227,8339,11327
8055,577,9129,4447,5584,8771,11960,,,,,2680,4723,7038,,2436,13961,8179,3616,1221,11841,,,7264,1683,11024,978,4462,7667,6969,,10039,2560,,3576,5517,,12542,,,,10935,3794,9906,,,,12054,4924,,11863,8562,,6872,965,1354,12956,8830,9895,4810,9340,,4525,,,,2161,717,271,14961,6033,237,,6801,9195,3457,956,566,1099,,5230,2372,,,,,2839,,5835,12667,,14630,13024,10248,8340,11328
8056,578,9651,4448,5585,8772,11961,,,,,2703,4724,7060,,2456,13962,8180,3617,1222,11842,,,7265,1684,11025,979,4463,7668,6970,,10040,2561,,3577,5518,,12565,,,,10955,3795,9907,,,,12055,4947,,11864,8563,,6873,966,1355,12976,8831,9896,4831,9364,,4547,,,,2162,718,272,14962,6034,238,,6821,9196,3458,957,567,1549,,5251,2373,,,,,2840,,5836,12689,,14631,13025,10249,8341,11350
8078,579,9652,4449,5586,8773,11962,,,,,2704,4725,7061,,2457,13963,8181,3618,1223,11843,,,7266,1706,11026,980,4464,7669,6971,,10041,2562,,3578,5540,,12566,,,,10956,3819,9926,,,,12077,4948,,12437,8583,,6874,967,1356,12977,8832,9897,4832,9365,,4548,,,,2163,719,273,14982,6035,239,,6822,9197,3459,1428,581,1572,,5252,2896,,,,,2841,,5856,12690,,14632,13048,10250,8361,11351
8079,580,9653,4450,5587,8774,11963,,,,,2705,4726,7062,,2458,13985,8182,3619,1244,11844,,,7267,1707,11027,981,4465,7670,6972,,10062,3185,,3579,5541,,12567,,,,10957,3820,9927,,,,12078,4949,,12462,8584,, ,968,1357,12978,8833,9898,4833,9864,,4549,,,,2164,720,274,14983,6036,240,,6823,9216,3460,1452,582,1573,,5253,2920,,,,,2842,,5857,12691,,14656,13049,10251,8362,11352
8080,598,9654,4472,5588,8775,11964,,,,,3129,4727,7086,,2459,13986,8183,3620,1245,11845,,,7287,1708,11050,1001,4485,7671,7469,,10063, ,,3580,5542,,12591,,,,10958,3821,9928,,,,12079,5471,,12463,8585,,,969,1379,12979,8853,9918,4834,9888,,4550,,,,2185,721,275,14984,6054,241,,6824,9217,3461,1453,583,1574,,5254,2921,,,,,2843,,5858,12692,,14657,13050,10252,8363,11375
8527,599,9676,4473,5589,8795,11984,,,,,3130,4745,7535,,2460,13987,8184,3621,1246,11846,,,7288,1709,11476,1002,4486,7672,7470,,10064,,,3581,5565,,12592,,,,10959,4368,9929,,,,12080,5472,,12487,8586,,,970,1380,12980,8854,9919,4835,9889,,4571,,,,2186,740,295,14985,6055,257,,6825,9218,3462,1454,584,1596,,5255,2947,,,,,2844,,5859,12693,,15179,13073,10272,8364,11376
8528,600,9677,4474,5590,8796,11985,,,,,3131,4746,7536,,2461,13988,8705,3642,1247,11847,,,7289,1731,11477,1003,4487,7673,7471,,10065,,,3601,5566,,12616,,,,10960,4369,10378,,,,12678,5473,,12488,8587,,,988,1381,12981,8855,9920,4857,9913,,4572,,,,2187,741,296,14986,6056,258,,6826,9219,3482,1477,585,1597,,5701,2972,,,,,2864,,5860,12714,,15180,13572,10273,8365,11377
8529,601,9678,4475,5609,8797,11986,,,,,3152,4747,7537,,2462,14010,8727,3643,1719,11865,,,7290,1732,11501,1004,4488,7692,7493,,10087,,,3602,5567,,13166,,,,10980,4370,10379,,,,12679,5496,,12489,8588,,,989,1404,12982,8856,9921,4858,9914,,4573,,,,2188,742,297,15008,6057,259,,6847,9220,3483,1478,586,1598,,5725,15445,,,,,2865,,5861,12715,,15181,13573,10274,8366,11801
8530,602,9679,4498,5610,8798,11987,,,,,3153,4748,7560,,2481,14011,8728,3644,1744,11866,,,7291,2282,11502,1005,4489,7693,7494,,10088,,,3603,5591,,13191,,,,10981,4393,10401,,,,12704,5497,,12510,8608,,,990,1405,12983,8857,9922,4859,9938,,4574,,,,2189,743,298,15558,6058,260,,6848,9221,3484,1479,587,1599,,5726,15446,,,,,2866,,5881,12716,,15204,13574,10275,8367,11824
8551,603,9701,4973,5611,8799,11988,,,,,3154,4749,7561,,2482,14012,8729,3645,1745,11867,,,7292,2307,11503,1006,4490,7694,7495,,10089,,,3604,6042,,13216,,,,10982,4394,10402,,,, ,5498,,12511,8609,,,991,1906,13001,8858,9945,4860,9939,,4575,,,,2211,744,299,15559,6059,261,,6849,9222,3485,1480,588,1600,,5727,15447,,,,,2867,,5882,12717,,15205,13575,10297,8368,11825
8552,604,9702,4974,5612,8800,11989,,,,,3155,4750,7562,,2483,14013,8730,3646,1746,11868,,,7312,2308,11504,1026,4510,7695,7496,,10090,,,3605,6066,, ,,,,10983,4395,10403,,,,,5499,,12512,8610,,,992,1907,13002,8859,9946,4884,9963,,4576,,,,2212,745,320,15560,6060,262,,6850,9242,3486,1503,589,1621,,5749, ,,,,,2868,,5883,12718,,15206,13576,10298,8386,11826
8553,605,9703,4996,5613,8821,11990,,,,,3156,4751,7563,,2484,14036,8731,3647,1768,11869,,,7313,2331,11525,1027,4511,7696,7497,,10112,,,3606,6067,,,,,,10984,4418,10404,,,,,5521,,12513,8611,,,993,1908,13003,8878,9947,5407,9964,,4596,,,,2213,765,722,15582,6061,263,,6851,9243,3487,1504,590,1622,,5750,,,,,,2869,,5884,12719,,15207,13597,10299,8387,11827
8554,606,9704,4997,5614,8822,12009,,,,,3157,4752,7584,,2485,14037,8751,3667,1769,11870,,,7314,2332,11526,1028,4512,7697,7516,,10113,,,3607,6068,,,,,,10985,4419,10405,,,,,5522,,12514,8612,,,994,1931,13004,8879,10320,5408,9989,,4597,,,,2214,766,746,15583,6081,264,,6875,9244,3506,1505,591,1623,,5751,,,,,,3339,,5885,12739,,15229,13598,10300,8388,11828
8555,623,9726,4998,5615,8823,12010,,,,,3158,4770,7585,,2486,14038,8752,3668,1770,11871,,,7315,2333,11527,1029,4513,7698,7517,,10114,,,3626,6088,,,,,,11005,4420,10426,,,,,5523,,13062,8633,,,995,1932,13005,8880,10321,5409,10489,,4598,,,,2737,767,747,15584,6556,265,,7351,9245,3507,1506,592,1624,,5752,,,,,,3340,,5886,12740,,15230,13599,10323,8389,11848
8556,624,9727,4999,5634,8824,12011,,,,,3177,4771,7586,,2487,14062,8753,3669,1771,11872,,,7316,14808,11528,1030,4514,7717,7518,,10115,,,3627,6089,,,,,,11006,4444,10427,,,,,5547,,13063,8634,,,1013,1956,13006,8881,10322,5410,10513,,4599,,,,2738,768,748,15585,6557,266,,7372,9246,3508,1528,607,1625,,5753,,,,,,3341,,5905,12741,,15231,13600,10324,8390,11849
8576,625,9728,5000,5635,8825,12012,,,,,3178,4772,7587,,2507,14063,8754,3670,1772,11893,,,7338,15407,11529,1051,4515,7718,7519,,10138,,,3628,6090,,,,,,11007,4445,10428,,,,,5572,,13085,8635,,,1014,1957,13007,8882,10344,5430,10514,,4600,,,,2760,769,749,15586,6558,282,,7373,9268,3509,1529,608,1647,,5773,,,,,,3342,,5906,12742,,15232,13601,10825,8391,11850
8577,626,9729,5021,5636,9346,12013,,,,,3179,4773,7588,,2508,14088,8755,3671,1773,11894,,,7339,15408,11548,1052,4516,7719,7520,,10139,,,3629,6091,,,,,,11008,4993,10429,,,,,6121,,13086,8636,,,1015,1981,13008,8883,10345,5431,10538,,4601,,,,2761,791,770,15607,6559,283,,7374,9269,3510,1530,610,1648,,5774,,,,,,3343,,5907,12743,,15255,13622,10826,8392,11851
8578,627,9752,5022,5637,9347,12014,,,,,3180,4774,7609,,2509,14612,8756,3672,1793,11895,,,7340,15432,11549,1053,4535,7720,7521,,10688,,,3630,6092,,,,,,11009,4994,10430,,,,,6122,,13087,8637,,,1016,1982,13009,8884,10346,5432,10539,,4621,,,,2762,792,771,15608,6560,284,,7375,9270,3511,1531,611,1649,,5775,,,,,,3344,,5908,12744,,15256,13623,10849,8393,11852
8579,628,9753,5046,5638,9371,12015,,,,,3181,4775,7610,,2510,14613,8757,3673,1794,11896,,,7862,15433,11550,1054,4536,7721,7542,,10689,,,3631,6093,,,,,,11010,4995,10431,,,,,6123,,13088,8658,,,1017,14479,13026,8904,10347,5433,10563,,4622,,,,2763,793,772,15609,6561,285,,7376,9271,3512,1553,612,1650,,5776,,,,,,3363,,5909,12764,,15257,13624,10850,8411,11853
8580,629,10301,5047,5639,9372,12016,,,,,3182,4776,7611,,2511,14637,8758,3674,1795,11897,,,7863, ,11551,1055,4537,7722,7543,,10713,,,3632,6113,,,,,,11030,5018,10451,,,,,6746,,13089,8659,,,1018,14480,13027,8905,10348,5434,10564,,4623,,,,2764,816,773,15610,6562,286,,7395,9294,3513,1554,613,1673,,5777,,,,,,3364,,5910,12765,,15281,13625,10851,8412,11873
8581,630,10303,5048,5640,9373,12034,,,,,3183,4777,7612,,2512,14638,8759,3692,1796,11919,,,7864,,11552,1075,4538,7723,7544,,10714,,,3651,6114,,,,,,11031,5019,10452,,,,, ,,13110,8660,,,1019,14481,13028,8906,10368,5435,10588,,4624,,,,2785,817,774, ,6581,287,,7396,9295,3533,1555,614,1674,,5778,,,,,,3365,,6407,12766,,15282,13647,10852,8413,11874
8582,631,10351,5049,5659,9374,12035,,,,,3184,4778,7613,,2533,14662,8760,3693,1797,12389,,,7865,,11553,1076,4539,7744,7545,,10715,,,3652,6115,,,,,,11032,5020,10453,,,,,,,13111,8661,,,1040,14504,13029,8907,10369,5456,10589,,4625,,,,2786,1265,775,,6582,288,,7397,9793,3534,1556,615,1675,,5779,,,,,,3366,,6408,12767,, ,13648,10873,8414,11875
8601,647,10353,5050,5660,9395,12036,,,,,3202,4794,7614,,2534,14663,8761,3694,1798,12390,,,7866,,11554,1077,4540,7745,7546,,10738,,,3653,6116,,,,,,11033,5044,10454,,,,,,,13112,8685,,,1041,14505,13030,8908,10370,5457,11139,,4626,,,,2787,1266,794,,6583,289,,7398,9794,3535,1557,616,1699,,5800,,,,,,3367,,6431,12768,,,13649,10874,8415,11876
8602,648, ,5071,6087,9396,12037,,,,,3203,4795,7634,,2535,14687,8762,3695,1818,12391,,,7887,,11573,1078,4541,7746,7568,,10739,,,3654,6117,,,,,,11034,5045,10455,,,,,,,13113,8686,,,1042,15055,13031,8909,10371,5458,11164,,4646,,,,2788,1267,795,,6584,290,,7399,9795,3536,1581,617,1724,,5801,,,,,,3368,,6432,12769,,,13650,10875,8416,11877
8603,649,,5072,6111,9397,12038,,,,,3204,4796,7635,,2536,14688,8776,3696,1819,12392,,,7888,,11574,1079,4561,7747,7569,,10740,,,3655,6118,,,,,,11035,5070,10456,,,,,,,13114,9162,,,1043,15057,13032,8929,10372,5459,11188,,4647,,,,2789,1268,796,,6585,308,,7400,9796,3537,1582,640,1749,,5802,,,,,,3369,,6433,12788,,,13672,10897,8417,11878
8604,650,,5073,6112,9398,12039,,,,,3205,4797,7636,,2537, ,8777,3697,1820,12393,,,7889,,11575,1080,4562,8191,7570,,10764,,,3656,6139,,,,,,11036,5618,10457,,,,,,,13134,9184,,,1044,15080,13033,8930,10373,5460,11189,,4648,,,,2809,1269,797,,6586,309,,7401,9818,3538,2078,1036,2173,,5803,,,,,,3370,,6434,12789,,,13673,10898,8418,11898
8605,651,,5074,6135,9399,12535,,,,,3206,4798,7637,,3033,,8778,3698,1821,12413,,,7890,,11576,1100,4563,8192,7571,,10765,,,3657,6140,,,,,,11057,5619,10476,,,,,,,13135,9185,,,1066,15081,13034,8931,10392,5461,11214,,5148,,,,2810,1270,798,,6587,310,,7402,9819,3560,2079,1060,2174,,5804,,,,,,3389,,6456,12790,,,13674,10899,8436,11899
8606,652,,5075,6136,9400,12536,,,,,3207,4799,7638,,3034,,8779,3699,1822,12414,,,7891,,11577,1102,4564,8193,7595,, ,,,3675,6141,,,,,,11058,5620,10477,,,,,,,13136,9186,,,1067,15082,13051,8932,10393,5462, ,,5172,,,,2811,1271,799,,6606,311,,7420,9820,3561,2103,1061,2197,,5805,,,,,,3390,,6457,12791,,,13675,10900,8437,11900
8607,653,,5097,6137,9421,12537,,,,,3208,4800,7639,,3035,,8780,4168,1823,12415,,,7892,,11578,1103,4565,8194,8070,,,,,3676,6142,,,,,,11059,6243,10478,,,,,,,13137,9187,,,1068,15104,13052,8933,10394,5482,,,5173,,,,2812,1272,800,,6607,312,,7421,9821,3562,2104,1062,2198,,5825,,,,,,3391,,6458,12792,,,13698,10922,8438,11901
8627,654,,5098,6138,9422,12538,,,,,3226,4801,7660,,3057,,8781,4169,1843,12416,,,7912,,11579,1104,4587,8195,8094,,,,,3677,6143,,,,,,11060, ,10479,,,,,,,13138,9188,,,1069,15105,13053,8934,10395,5483,,,5174,,,,2813,1290,801,,6608,313,,7422,9843,3563,2105,1085,2199,,5826,,,,,,3392,,6459,12793,,,13699,10923,8439,11902
8628,655,,5099,6159,9423,12539,,,,,3227,4802,7661,,3058,,8782,4170,1844,12417,,,7913,,11598,1105,4588,8216,8095,,,,,3678,6165,,,,,,11082,,10480,,,,,,,13139,9208,,,1566,15106,13054,8955,10396,5484,,,5196,,,,2814,1291,802,,6609,333,,7423,9844,4060,2129,1086,2222,,5827,,,,,,3393,,6460,12794,,,13700,10924,8440,11903
8629,673,,5100,6160,9424,12559,,,,,3228,4823,7662,,3059,,8783,4171,1845,12418,,,7914,,11599,1128,4589,8217,8096,,,,,3679,6166,,,,,,11083,,10481,,,,,,,13140,9209,,,1567,15129,13055,8956,10397,5485,,,5197,,,,2837,1292,820,,6610,334,,7424,9845,4085,2130,1087,2223,,5828,,,,,,3394,,6481,12795,,,14172,10948,8441,11923
8630,674,,5123,6161,9425,12560,,,,,3229,4824,7663,,3060,,8784,4192,1846,12419,,,7915,,11600,1129,5036,8218,8118,,,,,3680,6167,,,,,,11084,,10482,,,,,,,13159,9210,,,1568,15130,13056,8957,10398,5508,,,5198,,,,2838,1293,821,,6611,335,,7425,9846,4086,2131,1088,2224,,5829,,,,,,3395,,6482,12813,,,14176,11451,8442,11924
8631,675,,5124,6162,9971,12561,,,,,3230,4825,7686,,3061,,8785,4193,1847,12420,,,7916,,11601,1525,5037,8219,8119,,,,,3681,6168,,,,,,11481,,10501,,,,,,,13160,9211,,,1589,15131,13057,9455,10416,5509,,,5199,,,,3362,1294,822,,6630,336,,7426,9870,4087,2154,1109,2246,,5830,,,,,,3396,,6483,12814,,,14197,11474,8443,11925
8632,676,,5621,6163,9972,12562,,,,,3231,4850,7687,,3082,,8786,4194,1848,12438,,,7917,,11602,1550,5038,8220,8120,,,,,3682,6190,,,,,,11482,,10502,,,,,,,13161,9212,,,1590,15154,13077,9456,10417,6082,,,5200,,,,3385,1295,823,,6631,359,,7427, ,4109,2155,1110,2247,,5850,,,,,,3414,,6484,12815,,,14198,11475,8462,11926
8652,677,,5622,6164,9996,12563,,,,,3232,5276,7688,,3083,,8801,4195,1869,12439,,,7938,,11603,1551,5039,8221,8121,,,,,3700,6191,,,,,,11505,,10503,,,,,,,13162,9213,,,1591,15155,13078,9457,10418,6083,,,5221,,,,3386,1296,824,,6632,360,,7445,,4110,2156,1111,2248,,5851,,,,,,3415,,6485,12816,,,14199,11498,8463,11927
8653,678,, ,6184,9997,12564,,,,,3233,5277,7711,,3084,,8802,4196,1870,12440,,,7939,,11604,1552,5040,8222,8141,,,,,3701,6192,,,,,,11506,,10504,,,,,,,13163,9233,,,1592, ,13079,9478,10419,6084,,,5222,,,,3387,1297,825,,6633,361,,7446,,4111,2179,1112,2249,,5852,,,,,,3416,,6486,12817,,,14200,11499,8464,11928
8654,679,,,6185,9998,12584,,,,,3251,5278,7712,,3085,,8803,4217,1871,12441,,,7940,,11624,1575,5060,8241,8142,,,,,3702,6216,,,,,,11507,,10505,,,,,,,13164,9234,,,1593,,13080,9479,10420,6085,,,5223,,,,3388,1314,826,,6634,733,,7447,,4112,2180,1113,2250,,5853,,,,,,3417,,6506,12818,,,14201,11500,8465,11949
8655,698,,,6186,9999,12585,,,,,3252,5296,8161,,3086,,8804,4218,1872,12442,,,7941,,11625,1576,5061,8242,8143,,,,,3703,6217,,,,,,11530,,10506,,,,,,,13165,9235,,,1594,,13081,9480,10421,6086,,,5224,,,,3409,1315,846,,6635,737,,7448,,4133,2181,1114,2272,,5854,,,,,,3418,,6507,12819,,,14222,11523,8466,11950
8656,699,,,6187,10022,12586,,,,,3253,5297,8162,,3087,,8805,4219,2369,12443,,,7964,,11626,1577,5062,8243,8144,,,,,3704,6692,,,,,,11531,,10507,,,,,,,13712,9236,,,1614,,13577,9481,10422,6107,,,5225,,,,3410,1316,847,,6636,738,,7449,,4134,2182,1130,2273,,5855,,,,,,3419,,6508,12820,,,14223,11524,8467,11951
8657,700,,,6188,10023,12587,,,,,3254,5298,8163,,3106,,8806,4220,2370,12444,,,7965,,11627,1578,5063,8244,8145,,,,,3705,6715,,,,,,11532,,10526,,,,,,,13713,9237,,,1615,,13578,9482,10423,6108,,,5246,,,,3411,1317,848,,6655,757,,7450,,4135,2207,1131,2274,,5875,,,,,,3420,,6509,12840,,,14224,11547,8468,11952
8677,701,,,6189,10024,12588,,,,,3255,5301,8185,,3107,,8807,4242,2371,12445,,,7966,,11628,1579,5064,8245,8167,,,,,3706,6716,,,,,,11533,,10527,,,,,,,13714,9238,,,1616,,13579,9483,10424,6109,,,5247,,,,3412,1318,849,,6656,758,,7451,,4136,2729,1132,2275,,5876,,,,,,3421,,6510,12841,,,14225, ,8487,11953
8678,702,,,6208,10621,12589,,,,,3256,5302,8186,,3108,,8808,4243,2393,12446,,,8512,,11629,1580,5065,8246,8168,,,,,3707,6717,,,,,,11534,,10528,,,,,,,13735,9258,,,1617,,13580,9484,10425,6133,,,5248,,,,3413,1319,850,,6657,759,,7452,,4137,2730,1133,2297,,5877,,,,,,3439,,6511,12842,,,14226,,8488,11974
8679,703,,,6209,10622,12590,,,,,3257,5303,8187,,3109,,8809,4244,2394,12447,,,8513,,11649,1601,5085,8247,8169,,,,,3727,6718,,,,,,11535,,10529,,,,,,,13736,9259,,,1618,,13581,9503,10440,6134,,,5249,,,,3434,1320,871,,6658,761,,7472,,4138,2754,1134,2298,,5878,,,,,,3440,,6531,12843,,,14246,,8489,11975
8680,704,,,6210,10623,12609,,,,,3258,5320,8188,,3110,,8810,4245,2395,12448,,,8514,,11650,1602,5086,8248,8170,,,,,3728,6738,,,,,,11536,,10530,,,,,,,13737,9260,,,1619,,13582,9504,10441, ,,,5250,,,,3436,1321,872,,6659,762,,7473,,4159,2755,1135,2299,,5879,,,,,,3441,,6532,13290,,,14247,,8490,11976
8702,723,,,6211,10624,12610,,,,,3276,5321,8210,,3111,,8811,4246,2396,12464,,,8515,,11651,1603,5087,8249,8695,,,,,3729,6739,,,,,,11555,,10531,,,,,,,13738,9261,,,1620,,13602,9505,10442,,,,5271,,,,3437,1322,873,,6660,763,,7474,,4160,2756,1136,2300,,5880,,,,,,3442,,6533,13291,,,14248,,8491,11977
8703,724,,,6212, ,12611,,,,,3277,5322,8211,,3112,,8827,4267,2397,12465,,,8516,,11652,1604,5088,8266,8719,,,,,3730,6740,,,,,,11556,,10551,,,,,,,13739,9262,,,1639,,13603,9506,10443,,,,5272,,,,3438,1339,874,,6661,764,,7475,,4161,2779,1137,2323,,5903,,,,,,3443,,6534,13292,,,14249,,8492,11978
8704,725,,,6213,,12612,,,,,3278,5323,8212,,3132,,8828,4268,2398,12466,,,8538,,11653,1605,5089,8267,8720,,,,,3731,6741,,,,,,11557,,10552,,,,,,,13758,9283,,,1640,,13604,9507,10444,,,,5273,,,,4010,1340,875,,6680,781,,7476,,4162,2780,1138,2324,,6251,,,,,,3444,,6535,13314,,,14250,,8517,12000
9152,726,,,6214,,12613,,,,,3279,5324,8213,,3133,,8834,4269,2418,12467,,,8539,,11654,1606,5090,8268,8743,,,,,4178,6742,,,,,,11558,,10553,,,,,,,13759,9284,,,1641,,13605,9508,10445,,,,5274,,,,4011,1341,895,,6681,782,,7477,,4163,2781,1139,2349,,6276,,,,,,3445,,6536,13315,,,14251,,8937,12001
9153,727,,,6215,,12614,,,,,3280,5325,8235,,3134,,8835,4270,2419,12468,,,8540,,11674,1626,5091,8269,8744,,,,,4179,6743,,,,,,11559,,10554,,,,,,,13760,9285,,,1642,,13606,9509,10446,,,,5275,,,,4035,1342,896,,6682,783,,7498,,4186,2804,1140,2374,,6301,,,,,,3446,,7007,13316,,,14272,,8938,12002
9154,728,,,6233,,12615,,,,,3281,5326,8236,,3135,,9306,4271,2420,12469,,,8541,,11675,1627,5110,8270,8745,,,,,4201,6764,,,,,,11560,,10555,,,,,,,13761,9286,,,1643,,13607,9528,10447,,,,5772,,,,4036,1343,897,,6683,784,,7499,,4187,2805,1155,2822,,6326,,,,,,3463,,7008,13317,,,14273,,8939,12026
9155,750,,,6234,,12634,,,,,3282,5327,8237,,3136,,9327,4292,2421,12470,,,8564,,11676,1628,5111,8271,8767,,,,,4202,6765,,,,,,11561,,10556,,,,,,,13762,9287,,,1644,,13608,9529,10448,,,,5796,,,,4061,1344,898,,6684,785,,7500,,4188,2806,1156,2823,,6327,,,,,,3464,,7032,13318,,,14274,,8940,12425
9176,751,,,6235,,12635,,,,,3302,5328,8238,,3137,,9328,4293,2422,12471,,,8565,,11677,1629,5112,8272,8768,,,,,4203,6766,,,,,,11580,,11028,,,,,,,13763,9310,,,1645,,13626,9530,10449,,,,5797,,,,4660,1345,899,,6685,786,,7997,,4189,2807,1157,2824,,6350,,,,,,3465,,7033,13339,,,14275,,8961,12449
9177,752,,,6236,,12636,,,,,3303,5345,8239,,3138,,9329,4294,2423,12472,,,8566,,11678,1630,5113,8273,8769,,,,,4204,6767,,,,,,11581,,11029,,,,,,,13764,9311,,,1665,,13627,9531,10450,,,,5798,,,, ,1346,900,,6686,787,,7998,,4211,3354,1158,2847,,6351,,,,,,3466,,7034,13340,,,14297,,8962,12450
9178,753,,,6237,,12637,,,,,3304,5346,8260,,3159,,9330,4295,2443,12473,,,9164,,11700,1631,5114,8274,9320,,,,,4205,6768,,,,,,11582,,11051,,,,,,,13765,9312,,,1666,,13628,9532,10465,,,,5799,,,,,1347,921,,6706,788,,7999,,4212,3355,1159,2848,,6352,,,,,,3467,,7056,13341,,,14298,,8963,12451
9179,776,,,6238,,12638,,,,,3305,5347,8261,,3160,,9331,4296,2444,12490,,,9165,,12076,1651,5115,8291,9344,,,,,4226,6790,,,,,,11583,,11052,,,,,,,13783,9786,,,1667,,13629,9533,10466,,,,5820,,,,,1364,922,,6707,789,,8000,,4213,3379,1160,2849,,6353,,,,,,3468,,7057,13342,,,14299,,8964,12452
9180,777,,,6239,,12639,,,,,3306,5348,8262,,3161,,9336,4297,2445,12491,,,9189,,12101,1652,5116,8292,9345,,,,,4227,6791,,,,,,11584,,11053,,,,,,,13784,9787,,,1668,,13630,9534,10467,,,,5821,,,,,1365,923,,6708,790,,8001,,4685,3380,1161,2871,,6374,,,,,,3469,,7058,13343,,,14300,,8965,12474
9181,778,,,6240,,12640,,,,,3328,5349,8263,,3162,,9351,4317,2446,12492,,,9190,,12102,1653,5135,8293,9368,,,,,4228,6792,,,,,,11585,,11054,,,,,,,13785,9808,,,1669,,13631,9535,10468,,,,5822,,,,,1366,1372,,6709,805,,8021,,4710,3381,1162,2872,,6375,,,,,,3470,,7059,13344,,,14322,,8966,12475
9201,1152,,,6241,,12641,,,,,3329,5350,8264,,3658,,9352,4318,2447,12493,,, ,,12103,1654,5136,8294,9369,,,,,4229,6793,,,,,,11586,,11055,,,,,,,13786,9809,,,1691,,13632,9553,10469,,,,5823,,,,,1367,1373,,6710,806,,8022,,4711,3404,1163,2873,,6376,,,,,,3471,,7081,13364,,,14323,,8985,12476
9202,1153,,,6259,,12659,,,,,3330,5351,8285,,3659,,9353,4319,2448,12494,,,,,12104,1655,5137,8295,9370,,,,,4230,6815,,,,,,11605,,11056,,,,,,,13787,9810,,,1692,,13633,9554,10470,,,,5824,,,,,1368,1397,,6711,807,,8023,,4735,3405,1164,2874,,6377,,,,,,3488,,7082,13365,,,14324,,8986,12477
9203,1154,,,6260,,12660,,,,,3752,5352,8286,,3660,,9354,4320,2449,12495,,,,,12125,1656,5138,8296,9969,,,,,4231,6816,,,,,,11606,,11076,,,,,,,13788,9811,,,1693,,13651,9555,10471,,,,5845,,,,,1369,1398,,6732,808,,8024,,4736,3406,1165,2897,,6378,,,,,,3489,,7083,13366,,,14325,,8987,12478
9204,1176,,,6261,,12661,,,,,3753,5353,8287,,3683,,9355,4321,2469,12496,,,,,12126,1676,5139,8297,9970,,,,,4251,6817,,,,,,11607,,11077,,,,,,,13789,9812,,,1694,,13652,9556,10472,,,,5846,,,,,1370,1421,,6733,809,,8025,,4737,3430,1166,2898,,6379,,,,,,3490,,7084,13367,,,14348,,8988,12499
